SeekerSkillSetId,UserAccountId,SkillSetId,SkillLevel
11850,UA007805,1110,II
11851,UA007534,4680,III
11852,UA002872,3796,II
11853,UA008533,2177,I
11854,UA006060,1774,II
11855,UA006370,5010,III
11856,UA004848,2638,II
11857,UA009151,2077,I
11858,UA005884,2308,II
11859,UA003183,4380,III
11860,UA006586,2059,II
11861,UA001406,4596,I
11862,UA005146,5458,II
11863,UA007960,60,III
11864,UA003372,3020,II
11865,UA008153,764,I
11866,UA005805,4033,II
11867,UA009933,5201,III
11868,UA008730,858,II
11869,UA000042,4134,I
11870,UA007140,266,II
11871,UA007465,1636,III
11872,UA010007,5812,II
11873,UA002878,1286,I
11874,UA003174,102,II
11875,UA008011,165,III
11876,UA009828,1686,II
11877,UA001229,5149,I
11878,UA009740,1066,II
11879,UA000179,242,III
11880,UA009076,280,II
11881,UA007651,4473,I
11882,UA004179,4561,II
11883,UA008310,938,III
11884,UA005533,1098,II
11885,UA007562,5554,I
11886,UA006686,4807,II
11887,UA007122,1197,III
11888,UA004614,5630,II
11889,UA008890,1827,I
11890,UA001600,3823,II
11891,UA006395,3452,III
11892,UA000603,1805,II
11893,UA005032,1546,I
11894,UA004951,3471,II
11895,UA004331,56,III
11896,UA006942,3853,II
11897,UA006056,1151,I
11898,UA002326,181,II
11899,UA000538,1067,III
11900,UA008602,1596,II
11901,UA000582,4590,I
11902,UA004391,2466,II
11903,UA009687,4283,III
11904,UA003277,1123,II
11905,UA001858,604,I
11906,UA001997,3848,II
11907,UA000794,2096,III
11908,UA003272,1870,II
11909,UA001773,2317,I
11910,UA005685,3362,II
11911,UA005014,5055,III
11912,UA001836,3918,II
11913,UA009665,4387,I
11914,UA004529,5518,II
11915,UA001298,1011,III
11916,UA006670,3293,II
11917,UA001352,5226,I
11918,UA008787,3715,II
11919,UA001609,5876,III
11920,UA000174,2692,II
11921,UA004413,2085,I
11922,UA001673,3736,II
11923,UA006860,1550,III
11924,UA007365,4809,II
11925,UA000065,2477,I
11926,UA005105,2175,II
11927,UA002789,5801,III
11928,UA007887,3693,II
11929,UA004920,3344,I
11930,UA003244,4297,II
11931,UA004088,1089,III
11932,UA002392,5260,II
11933,UA003327,3409,I
11934,UA005182,345,II
11935,UA009317,3919,III
11936,UA003253,4763,II
11937,UA009402,2505,I
11938,UA000547,4823,II
11939,UA008496,3877,III
11940,UA007210,1955,II
11941,UA009016,5569,I
11942,UA004914,1261,II
11943,UA007175,4944,III
11944,UA002428,4157,II
11945,UA000792,1097,I
11946,UA005303,1125,II
11947,UA004249,1432,III
11948,UA007838,2034,II
11949,UA009753,1909,I
11950,UA003575,5085,II
11951,UA001680,4550,III
11952,UA009397,5699,II
11953,UA007304,3431,I
11954,UA002314,1730,II
11955,UA001005,993,III
11956,UA000069,305,II
11957,UA004739,1873,III
11958,UA001487,1468,II
11959,UA001657,138,I
11960,UA004307,5053,II
11961,UA002829,4132,III
11962,UA001754,5566,II
11963,UA007736,4883,I
11964,UA007205,748,II
11965,UA006882,4491,III
11966,UA002859,206,II
11967,UA008311,973,I
11968,UA006577,2352,II
11969,UA006854,2534,III
11970,UA002712,2757,II
11971,UA003700,3641,I
11972,UA000701,2368,II
11973,UA005575,1283,III
11974,UA001011,4995,II
11975,UA002464,3194,I
11976,UA005313,3151,II
11977,UA004408,5642,III
11978,UA005196,2869,II
11979,UA001425,2024,I
11980,UA009381,2683,II
11981,UA004764,4359,III
11982,UA001117,915,II
11983,UA001973,3632,I
11984,UA009868,2764,II
11985,UA000535,3757,III
11986,UA001905,3520,II
11987,UA002073,3203,I
11988,UA008345,1035,II
11989,UA006148,3047,III
11990,UA002314,164,II
11991,UA010154,5471,I
11992,UA010009,843,II
11993,UA005545,2832,III
11994,UA001524,3434,II
11995,UA000319,387,I
11996,UA009459,251,II
11997,UA003931,3930,III
11998,UA008833,2700,II
11999,UA008008,2688,I
12000,UA002622,657,II
12001,UA009504,2464,III
12002,UA004816,3667,II
12003,UA008197,4146,I
12004,UA002796,5982,II
12005,UA001202,5343,III
12006,UA003775,5625,II
12007,UA005184,3410,I
12008,UA002450,2012,II
12009,UA003830,5292,III
12010,UA006482,4226,II
12011,UA003609,1681,I
12012,UA000618,5819,II
12013,UA002591,4222,III
12014,UA007501,1190,II
12015,UA003622,5483,I
12016,UA010045,3727,II
12017,UA001714,4958,III
12018,UA002778,3264,II
12019,UA004053,3756,I
12020,UA008553,3862,II
12021,UA003696,2511,III
12022,UA005519,450,II
12023,UA003089,238,I
12024,UA005082,5862,II
12025,UA007028,1852,III
12026,UA000397,2189,II
12027,UA010012,3098,I
12028,UA004671,1658,II
12029,UA009494,4091,III
12030,UA005903,3359,II
12031,UA006906,366,I
12032,UA008593,4784,II
12033,UA003012,5882,III
12034,UA008031,711,II
12035,UA004736,3951,I
12036,UA004554,4833,II
12037,UA005655,5166,III
12038,UA008256,2802,II
12039,UA004669,2200,I
12040,UA000915,432,II
12041,UA001935,2763,III
12042,UA006703,3411,II
12043,UA001244,4211,I
12044,UA001658,881,II
12045,UA009187,4411,III
12046,UA009872,330,II
12047,UA005093,4681,I
12048,UA006025,1206,II
12049,UA003419,5180,III
12050,UA003283,5764,II
12051,UA004916,3108,I
12052,UA006170,4716,II
12053,UA001961,5348,III
12054,UA007546,4043,II
12055,UA004097,933,I
12056,UA003429,2987,II
12057,UA001279,191,III
12058,UA009647,577,II
12059,UA007623,3807,I
12060,UA006096,4581,II
12061,UA008760,607,III
12062,UA004493,3011,II
12063,UA005764,3246,I
12064,UA007465,5366,II
12065,UA000991,4567,III
12066,UA001882,5561,II
12067,UA004423,4581,I
12068,UA008166,4752,II
12069,UA004969,4971,III
12070,UA004131,5518,II
12071,UA009358,4607,I
12072,UA008370,1847,II
12073,UA000376,3612,III
12074,UA007875,4154,II
12075,UA004299,2400,I
12076,UA000997,1333,II
12077,UA005223,2057,III
12078,UA010116,236,II
12079,UA005039,1488,I
12080,UA000654,5684,II
12081,UA009985,2614,III
12082,UA010110,1412,II
12083,UA005894,4135,I
12084,UA004319,4975,II
12085,UA001867,2833,III
12086,UA000977,5395,II
12087,UA001890,2322,I
12088,UA001119,5974,II
12089,UA002647,3766,III
12090,UA000715,5796,II
12091,UA007077,3647,I
12092,UA002254,3548,II
12093,UA005962,4965,III
12094,UA000470,3032,II
12095,UA007806,5258,I
12096,UA000141,1429,II
12097,UA001363,4201,III
12098,UA007324,4784,II
12099,UA000800,3105,I
12100,UA004449,1879,II
12101,UA006908,859,III
12102,UA006097,4734,II
12103,UA003019,3358,I
12104,UA003303,2778,II
12105,UA009613,4913,III
12106,UA003676,4271,II
12107,UA005344,5428,I
12108,UA000133,5717,II
12109,UA001216,1091,III
12110,UA001370,1636,II
12111,UA007956,5986,I
12112,UA001099,1237,II
12113,UA008658,4650,III
12114,UA008375,5508,II
12115,UA006121,5384,I
12116,UA002945,5217,II
12117,UA008317,1186,III
12118,UA008186,3911,II
12119,UA003223,529,I
12120,UA008250,3174,II
12121,UA009347,4261,III
12122,UA003390,2489,II
12123,UA010129,1427,I
12124,UA000419,1527,II
12125,UA003491,1101,III
12126,UA001613,3717,II
12127,UA004146,5388,I
12128,UA000822,1303,II
12129,UA008039,5691,III
12130,UA004640,3176,II
12131,UA000376,1409,I
12132,UA001789,5712,II
12133,UA002697,2391,III
12134,UA000913,5569,II
12135,UA008292,4067,I
12136,UA006797,741,II
12137,UA009097,2660,III
12138,UA001081,1729,II
12139,UA003805,4004,I
12140,UA008242,5820,II
12141,UA001783,4862,III
12142,UA005271,1114,II
12143,UA000327,2624,I
12144,UA009316,5524,II
12145,UA006393,1684,III
12146,UA008227,987,II
12147,UA009606,2333,I
12148,UA007213,480,II
12149,UA002790,5272,III
12150,UA008786,4025,II
12151,UA001286,1662,I
12152,UA001292,4628,II
12153,UA002553,5669,III
12154,UA003080,1570,II
12155,UA006737,2414,I
12156,UA007764,3033,II
12157,UA004995,2675,III
12158,UA008511,5978,II
12159,UA005883,1624,I
12160,UA007632,2556,II
12161,UA004271,393,III
12162,UA005216,5803,II
12163,UA003713,1465,I
12164,UA007101,2987,II
12165,UA002021,1891,III
12166,UA002818,3311,II
12167,UA002391,3459,I
12168,UA005527,2151,II
12169,UA005820,1219,III
12170,UA000526,4838,II
12171,UA000573,2541,I
12172,UA009684,5174,II
12173,UA006165,2609,III
12174,UA006947,1824,II
12175,UA009939,229,I
12176,UA006509,2835,II
12177,UA002636,4599,III
12178,UA004810,3916,II
12179,UA007756,5895,III
12180,UA009780,5799,II
12181,UA007723,2413,I
12182,UA009381,3985,II
12183,UA005190,2676,III
12184,UA002829,4774,II
12185,UA003790,5838,I
12186,UA002184,1111,II
12187,UA000690,3816,III
12188,UA009997,3936,II
12189,UA001827,294,I
12190,UA008996,2023,II
12191,UA003644,4249,III
12192,UA006063,5948,II
12193,UA005795,2308,I
12194,UA000614,1335,II
12195,UA000242,1744,III
12196,UA005972,5986,II
12197,UA006115,5391,I
12198,UA006717,4904,II
12199,UA001214,2607,III
12200,UA005500,5942,II
12201,UA000052,4118,I
12202,UA003894,2927,II
12203,UA006230,5022,III
12204,UA007675,1077,II
12205,UA004940,1969,I
12206,UA001355,4951,II
12207,UA003415,1182,III
12208,UA003616,4639,II
12209,UA002127,3705,I
12210,UA003046,1286,II
12211,UA004118,5788,III
12212,UA002169,142,II
12213,UA002944,3131,I
12214,UA004420,1317,II
12215,UA006574,4276,III
12216,UA008682,1323,II
12217,UA007051,912,I
12218,UA004154,4418,II
12219,UA000654,2785,III
12220,UA007543,1726,II
12221,UA000886,4950,I
12222,UA000234,697,II
12223,UA001819,3633,III
12224,UA002685,1042,II
12225,UA003054,550,I
12226,UA006433,939,II
12227,UA008318,4325,III
12228,UA001269,1784,II
12229,UA004912,1966,I
12230,UA004174,3111,II
12231,UA000318,530,III
12232,UA000039,2334,II
12233,UA008591,232,I
12234,UA000085,3393,II
12235,UA006892,4604,III
12236,UA007933,5583,II
12237,UA001639,1971,I
12238,UA009493,5418,II
12239,UA006486,2783,III
12240,UA001224,2805,II
12241,UA001025,5983,I
12242,UA008492,4266,II
12243,UA005783,5255,III
12244,UA004243,5279,II
12245,UA006429,241,I
12246,UA006545,1786,II
12247,UA006657,5276,III
12248,UA003292,653,II
12249,UA010163,5103,I
12250,UA005071,3129,II
12251,UA010104,20,III
12252,UA009369,2449,II
12253,UA001260,4701,I
12254,UA003927,1182,II
12255,UA002768,24,III
12256,UA008390,206,II
12257,UA001388,4941,I
12258,UA008911,1500,II
12259,UA007008,2891,III
12260,UA008752,1733,II
12261,UA001635,2391,I
12262,UA001306,3860,II
12263,UA001328,4779,III
12264,UA004539,2230,II
12265,UA002951,5294,I
12266,UA003466,2724,II
12267,UA001526,2414,III
12268,UA000604,5210,II
12269,UA009260,2793,I
12270,UA003622,281,II
12271,UA005020,4529,III
12272,UA009108,2290,II
12273,UA003134,3800,I
12274,UA005083,4783,II
12275,UA006913,5104,III
12276,UA002308,2630,II
12277,UA001843,1626,I
12278,UA000680,2228,II
12279,UA008284,1104,III
12280,UA001469,1566,II
12281,UA003282,5192,I
12282,UA003221,4519,II
12283,UA009110,3354,III
12284,UA008664,1509,II
12285,UA007915,3694,I
12286,UA004595,2876,II
12287,UA006948,4937,III
12288,UA006400,4810,II
12289,UA002288,4932,I
12290,UA006521,1752,II
12291,UA006159,5264,III
12292,UA000478,1204,II
12293,UA000249,2823,I
12294,UA009536,2247,II
12295,UA004927,5582,III
12296,UA001259,4497,II
12297,UA000287,4954,I
12298,UA005770,1715,II
12299,UA000470,3909,III
12300,UA009782,3669,II
12301,UA000137,5716,I
12302,UA009775,1647,II
12303,UA000297,1532,III
12304,UA007186,5938,II
12305,UA004582,3088,I
12306,UA001948,5589,II
12307,UA008316,1635,III
12308,UA003725,4847,II
12309,UA006121,928,I
12310,UA000729,2790,II
12311,UA003244,2352,III
12312,UA007364,819,II
12313,UA007721,5082,I
12314,UA009620,4193,II
12315,UA001905,3070,III
12316,UA001043,2249,II
12317,UA006680,3560,I
12318,UA009756,5251,II
12319,UA005839,5059,III
12320,UA005704,1315,II
12321,UA007632,311,I
12322,UA006346,275,II
12323,UA002847,5012,III
12324,UA004076,13,II
12325,UA009889,819,I
12326,UA002063,3252,II
12327,UA009561,442,III
12328,UA010038,635,II
12329,UA002875,4560,I
12330,UA006190,5260,II
12331,UA004012,5830,III
12332,UA003733,3736,II
12333,UA005273,1880,I
12334,UA001726,1385,II
12335,UA005167,5439,III
12336,UA008030,3658,II
12337,UA002330,2614,I
12338,UA008116,1147,II
12339,UA001413,4040,III
12340,UA000138,3445,II
12341,UA004025,5510,I
12342,UA004165,1800,II
12343,UA004314,746,III
12344,UA003633,4205,II
12345,UA008175,698,I
12346,UA001043,3084,II
12347,UA003322,1254,III
12348,UA003958,1951,II
12349,UA004376,2730,I
12350,UA003252,1956,II
12351,UA004004,4117,III
12352,UA004537,4691,II
12353,UA008569,2001,I
12354,UA006034,3230,II
12355,UA005119,3919,III
12356,UA005230,2550,II
12357,UA003197,493,I
12358,UA007540,1437,II
12359,UA007910,3797,III
12360,UA000270,4808,II
12361,UA003549,3167,I
12362,UA009375,4455,II
12363,UA005071,5152,III
12364,UA003673,1962,II
12365,UA005842,5658,I
12366,UA007778,1579,II
12367,UA005030,1498,III
12368,UA004638,934,II
12369,UA007321,212,I
12370,UA008060,2548,II
12371,UA003155,3566,III
12372,UA007264,1896,II
12373,UA001634,3786,I
12374,UA000944,3975,II
12375,UA000664,4688,III
12376,UA006394,2506,II
12377,UA009080,1892,I
12378,UA009314,1623,II
12379,UA006412,3932,III
12380,UA003108,2324,II
12381,UA008152,5007,I
12382,UA001023,4213,II
12383,UA005128,5578,III
12384,UA000570,1298,II
12385,UA009196,1616,I
12386,UA008786,3544,II
12387,UA001750,199,III
12388,UA008753,744,II
12389,UA001369,1191,I
12390,UA000866,4501,II
12391,UA007706,129,III
12392,UA004074,5887,II
12393,UA004829,655,I
12394,UA008771,3189,II
12395,UA002971,1942,III
12396,UA001007,2182,II
12397,UA008230,5767,I
12398,UA003654,1473,II
12399,UA001154,1906,III
12400,UA001668,3257,II
12401,UA006691,4499,III
12402,UA007109,2029,II
12403,UA003298,772,I
12404,UA010179,4452,II
12405,UA001867,1614,III
12406,UA001384,3876,II
12407,UA008332,2362,I
12408,UA002118,90,II
12409,UA006110,5741,III
12410,UA000648,2461,II
12411,UA001655,705,I
12412,UA005012,3360,II
12413,UA004287,5291,III
12414,UA008422,844,II
12415,UA002342,1723,I
12416,UA000759,660,II
12417,UA002264,4254,III
12418,UA001044,1536,II
12419,UA000891,2925,I
12420,UA009268,1315,II
12421,UA000521,235,III
12422,UA004551,632,II
12423,UA003076,4741,I
12424,UA006206,1909,II
12425,UA008494,3233,III
12426,UA002085,1486,II
12427,UA001535,5885,I
12428,UA001411,2377,II
12429,UA003737,2298,III
12430,UA009163,2400,II
12431,UA008145,4990,I
12432,UA004277,2484,II
12433,UA005498,1916,III
12434,UA001607,2542,II
12435,UA000401,5608,I
12436,UA001508,4149,II
12437,UA009799,3368,III
12438,UA004374,986,II
12439,UA002318,2168,I
12440,UA006010,3250,II
12441,UA007344,4718,III
12442,UA009893,2130,II
12443,UA000893,1206,I
12444,UA006736,4470,II
12445,UA005176,2013,III
12446,UA007097,3208,II
12447,UA009144,3961,I
12448,UA006923,1241,II
12449,UA004543,1365,III
12450,UA004811,1063,II
12451,UA006356,5915,I
12452,UA003513,3432,II
12453,UA004828,2117,III
12454,UA009184,27,II
12455,UA002605,2066,I
12456,UA004538,2288,II
12457,UA001439,716,III
12458,UA010036,1205,II
12459,UA003298,4172,I
12460,UA005762,1344,II
12461,UA001854,3182,III
12462,UA001125,5077,II
12463,UA007201,4033,I
12464,UA009063,3410,II
12465,UA007879,5542,III
12466,UA000864,4936,II
12467,UA003981,2949,I
12468,UA008498,4154,II
12469,UA009763,5475,III
12470,UA006056,2643,II
12471,UA008897,1595,I
12472,UA007885,4498,II
12473,UA001920,223,III
12474,UA002196,5258,II
12475,UA009679,1737,I
12476,UA005822,536,II
12477,UA002916,2682,III
12478,UA003756,3095,II
12479,UA009777,1849,I
12480,UA008584,3602,II
12481,UA006847,4028,III
12482,UA004266,4673,II
12483,UA001949,878,I
12484,UA007854,2901,II
12485,UA006336,4940,III
12486,UA003195,5723,II
12487,UA010065,3489,I
12488,UA007088,3264,II
12489,UA002422,3064,III
12490,UA003974,3297,II
12491,UA001722,2130,I
12492,UA007334,4821,II
12493,UA009085,695,III
12494,UA002224,3578,II
12495,UA007596,4525,I
12496,UA008106,4455,II
12497,UA005117,4665,III
12498,UA008310,4980,II
12499,UA007832,2883,I
12500,UA001287,4559,II
12501,UA000048,4025,III
12502,UA001901,5390,II
12503,UA009466,3672,I
12504,UA004735,4866,II
12505,UA003041,2949,III
12506,UA009535,2714,II
12507,UA001340,2120,I
12508,UA006079,5345,II
12509,UA003422,3464,III
12510,UA008117,4474,II
12511,UA002037,4738,I
12512,UA007858,5557,II
12513,UA000724,4322,III
12514,UA005075,765,II
12515,UA000463,763,I
12516,UA006972,4425,II
12517,UA003276,1525,III
12518,UA005294,4918,II
12519,UA006244,702,I
12520,UA008268,1788,II
12521,UA002928,3206,III
12522,UA002199,3956,II
12523,UA005272,2519,I
12524,UA004272,939,II
12525,UA001056,5852,III
12526,UA005395,1642,II
12527,UA006065,5378,I
12528,UA008203,4790,II
12529,UA005000,5531,III
12530,UA006856,5909,II
12531,UA007037,4341,I
12532,UA000592,4152,II
12533,UA000658,730,III
12534,UA006227,1168,II
12535,UA006503,5576,I
12536,UA002680,1276,II
12537,UA008849,4325,III
12538,UA008885,1734,II
12539,UA001488,4658,I
12540,UA007776,2786,II
12541,UA007410,4568,III
12542,UA000660,5566,II
12543,UA001257,5422,I
12544,UA008156,3267,II
12545,UA004770,1838,III
12546,UA007449,1866,II
12547,UA005105,830,I
12548,UA007074,4576,II
12549,UA001747,3699,III
12550,UA009780,2721,II
12551,UA008087,2104,I
12552,UA001811,4160,II
12553,UA008349,88,III
12554,UA008804,675,II
12555,UA007074,3620,I
12556,UA006492,19,II
12557,UA009590,4700,III
12558,UA003890,3969,II
12559,UA004517,1740,I
12560,UA004077,2227,II
12561,UA005384,5881,III
12562,UA001973,5730,II
12563,UA003255,5188,I
12564,UA001207,4012,II
12565,UA005951,5217,III
12566,UA000618,1039,II
12567,UA009363,3360,I
12568,UA010055,1506,II
12569,UA001716,4865,III
12570,UA000716,5928,II
12571,UA004147,3566,I
12572,UA003109,731,II
12573,UA003971,2301,III
12574,UA001642,2200,II
12575,UA006164,2319,I
12576,UA001410,4583,II
12577,UA008282,4199,III
12578,UA004976,2023,II
12579,UA004979,4855,I
12580,UA001216,4635,II
12581,UA006655,2339,III
12582,UA008303,4870,II
12583,UA002069,963,I
12584,UA004877,5472,II
12585,UA008312,4591,III
12586,UA000557,3609,II
12587,UA001562,1143,I
12588,UA007172,2772,II
12589,UA006954,5284,III
12590,UA003187,2494,II
12591,UA008311,1780,I
12592,UA007149,2688,II
12593,UA001032,3465,III
12594,UA002047,999,II
12595,UA008362,415,I
12596,UA002277,1319,II
12597,UA001487,3509,III
12598,UA003864,4645,II
12599,UA009912,1193,I
12600,UA008780,148,II
12601,UA007106,5317,III
12602,UA001456,5161,II
12603,UA001077,4492,I
12604,UA006768,3759,II
12605,UA005264,695,III
12606,UA006240,1149,II
12607,UA007550,4327,I
12608,UA007509,3704,II
12609,UA000352,2638,III
12610,UA010001,64,II
12611,UA005438,3847,I
12612,UA008998,3090,II
12613,UA006811,4727,III
12614,UA008473,2024,II
12615,UA005524,1550,I
12616,UA007826,4655,II
12617,UA009851,3030,III
12618,UA002402,4825,II
12619,UA004827,3459,I
12620,UA003278,4288,II
12621,UA006500,5475,III
12622,UA002086,2200,II
12623,UA001464,1419,III
12624,UA010102,4207,II
12625,UA002003,3890,I
12626,UA008881,3713,II
12627,UA006362,3019,III
12628,UA003285,5658,II
12629,UA002654,5676,I
12630,UA003796,5531,II
12631,UA003541,5143,III
12632,UA009442,4109,II
12633,UA004803,4345,I
12634,UA004150,3848,II
12635,UA005400,2229,III
12636,UA000677,729,II
12637,UA009513,1296,I
12638,UA009280,26,II
12639,UA006282,4296,III
12640,UA001678,3889,II
12641,UA001278,5195,I
12642,UA005168,3876,II
12643,UA001362,5698,III
12644,UA001736,754,II
12645,UA008026,2566,I
12646,UA002104,1051,II
12647,UA005571,3407,III
12648,UA000934,1722,II
12649,UA000209,297,I
12650,UA001216,3990,II
12651,UA001464,2662,III
12652,UA002061,2906,II
12653,UA006280,1396,I
12654,UA000509,4348,II
12655,UA000522,4510,III
12656,UA003679,996,II
12657,UA008647,5991,I
12658,UA002996,2975,II
12659,UA003920,751,III
12660,UA009337,514,II
12661,UA005829,2881,I
12662,UA000614,5899,II
12663,UA000439,1515,III
12664,UA006860,3733,II
12665,UA001546,4326,I
12666,UA000460,56,II
12667,UA003450,5247,III
12668,UA006266,1097,II
12669,UA007225,4981,I
12670,UA004689,4873,II
12671,UA005328,1530,III
12672,UA007631,3141,II
12673,UA002082,934,I
12674,UA009946,5725,II
12675,UA009676,5992,III
12676,UA005430,4172,II
12677,UA009890,5095,I
12678,UA009870,3765,II
12679,UA008916,4022,III
12680,UA006497,274,II
12681,UA001130,4979,I
12682,UA005167,374,II
12683,UA008507,5840,III
12684,UA010166,1596,II
12685,UA006449,4466,I
12686,UA003906,4766,II
12687,UA006220,1921,III
12688,UA010014,274,II
12689,UA008156,2963,I
12690,UA002795,2253,II
12691,UA003702,2256,III
12692,UA000156,548,II
12693,UA006340,2874,I
12694,UA001885,805,II
12695,UA007245,561,III
12696,UA000528,5187,II
12697,UA004843,2931,I
12698,UA003352,4098,II
12699,UA009727,384,III
12700,UA009528,1217,II
12701,UA009679,1874,I
12702,UA008822,75,II
12703,UA009421,1429,III
12704,UA002024,1613,II
12705,UA009348,1720,I
12706,UA006939,166,II
12707,UA007070,1735,III
12708,UA005083,3387,II
12709,UA007497,3566,I
12710,UA008508,1939,II
12711,UA000823,3392,III
12712,UA008008,1824,II
12713,UA001829,2196,I
12714,UA000244,844,II
12715,UA005888,4207,III
12716,UA008575,1965,II
12717,UA000583,2223,I
12718,UA004816,5824,II
12719,UA008666,1447,III
12720,UA007106,968,II
12721,UA005666,1941,I
12722,UA000069,1126,II
12723,UA004508,5446,III
12724,UA002962,4303,II
12725,UA006406,2988,I
12726,UA001508,1837,II
12727,UA004571,3133,III
12728,UA000222,1905,II
12729,UA007375,1300,I
12730,UA009326,1095,II
12731,UA008403,5003,III
12732,UA008194,4661,II
