UserAccountId,LastLoginDate,LastJobApplyDate,LastJobPostDate
UA010178,2018-09-07,2018-09-07,NULL
UA010179,2017-12-07,NULL,NULL
UA010180,2018-08-10,2018-08-10,NULL
UA010181,2018-01-29,NULL,2018-01-29
UA010182,2018-04-02,NULL,2018-04-02
UA010183,2018-04-23,NULL,2018-04-23
UA010184,2017-08-14,NULL,NULL
UA010185,2018-04-26,NULL,2018-04-26
UA010186,2018-02-02,NULL,2018-02-02
UA010187,2018-04-23,NULL,2018-04-23
UA010188,2018-02-02,NULL,2018-02-02
UA010189,2017-06-17,NULL,NULL
UA010190,2017-01-04,NULL,NULL
UA010191,2018-03-14,NULL,2018-03-14
UA010192,2018-04-04,NULL,2018-04-04
UA010193,2018-02-07,NULL,2018-02-07
UA010194,2018-03-28,NULL,2018-03-28
UA010195,2018-04-01,NULL,2018-04-01
UA010196,2018-01-17,NULL,2018-01-17
UA010197,2018-03-07,NULL,2018-03-07
UA010198,2017-03-01,NULL,NULL
UA010199,2018-03-11,NULL,2018-03-11
UA010200,2018-04-29,NULL,2018-04-29
UA010201,2018-03-03,NULL,2018-03-03
UA010202,2018-03-18,NULL,2018-03-18
UA010203,2018-01-31,NULL,2018-01-31
UA010204,2018-02-16,NULL,2018-02-16
UA010205,2018-04-27,NULL,2018-04-27
UA010206,2018-04-16,NULL,2018-04-16
UA010207,2018-01-30,NULL,2018-01-30
UA010208,2018-04-27,NULL,2018-04-27
UA010209,2018-03-08,NULL,2018-03-08
UA010210,2018-05-01,NULL,2018-05-01
UA010211,2018-04-09,NULL,2018-04-09
UA010212,2018-03-31,NULL,2018-03-31
UA010213,2018-03-29,NULL,2018-03-29
UA010214,2018-04-06,NULL,2018-04-06
UA010215,2018-01-12,NULL,2018-01-12
UA010216,2018-04-19,NULL,2018-04-19
UA010217,2018-02-18,NULL,2018-02-18
UA010218,2018-01-19,NULL,2018-01-19
UA010219,2017-04-08,NULL,NULL
UA010220,2017-01-23,NULL,NULL
UA010221,2018-04-18,NULL,2018-04-18
UA010222,2018-04-23,NULL,2018-04-23
UA010223,2018-03-13,NULL,2018-03-13
UA010224,2018-04-13,NULL,2018-04-13
UA010225,2018-04-27,NULL,2018-04-27
UA010226,2018-04-28,NULL,2018-04-28
UA010227,2018-03-23,NULL,2018-03-23
UA010228,2018-04-28,NULL,2018-04-28
UA010229,2018-02-01,NULL,2018-02-01
UA010230,2018-04-18,NULL,2018-04-18
UA010231,2018-04-13,NULL,2018-04-13
UA010232,2018-04-26,NULL,2018-04-26
UA010233,2018-04-18,NULL,2018-04-18
UA010234,2017-10-05,NULL,NULL
UA010235,2018-02-06,NULL,2018-02-06
UA010236,2018-02-14,NULL,2018-02-14
UA010237,2017-06-02,NULL,NULL
UA010238,2018-01-04,NULL,2018-01-04
UA010239,2018-02-01,NULL,2018-02-01
UA010240,2018-02-18,NULL,2018-02-18
UA010241,2017-10-27,NULL,NULL
UA010242,2018-03-20,NULL,2018-03-20
UA010243,2018-04-27,NULL,2018-04-27
UA010244,2018-02-27,NULL,2018-02-27
UA010245,2018-04-30,NULL,2018-04-30
UA010246,2018-04-29,NULL,2018-04-29
UA010247,2018-04-01,NULL,2018-04-01
UA010248,2018-04-10,NULL,2018-04-10
UA010249,2018-04-14,NULL,2018-04-14
UA010250,2018-04-29,NULL,2018-04-29
UA010251,2018-01-06,NULL,2018-01-06
UA010252,2018-04-21,NULL,2018-04-21
UA010253,2018-04-15,NULL,2018-04-15
UA010254,2018-04-03,NULL,2018-04-03
UA010255,2018-03-19,NULL,2018-03-19
UA010256,2018-04-01,NULL,2018-04-01
UA010257,2018-04-25,NULL,2018-04-25
UA010258,2018-02-19,NULL,2018-02-19
UA010259,2018-04-29,NULL,2018-04-29
UA010260,2018-04-17,NULL,2018-04-17
UA010261,2018-04-12,NULL,2018-04-12
UA010262,2018-04-21,NULL,2018-04-21
UA010263,2017-09-29,NULL,NULL
UA010264,2018-03-10,NULL,2018-03-10
UA010265,2018-03-01,NULL,2018-03-01
UA010266,2018-03-29,NULL,2018-03-29
UA010267,2018-04-20,NULL,2018-04-20
UA010268,2018-04-02,NULL,2018-04-02
UA010269,2018-04-03,NULL,2018-04-03
UA010270,2018-02-15,NULL,2018-02-15
UA010271,2018-04-05,NULL,2018-04-05
UA010272,2018-04-19,NULL,2018-04-19
UA010273,2018-04-04,NULL,2018-04-04
UA010274,2018-03-22,NULL,2018-03-22
UA010275,2018-04-29,NULL,2018-04-29
UA010276,2018-04-25,NULL,2018-04-25
UA010277,2018-04-29,NULL,2018-04-29
UA010278,2018-02-06,NULL,2018-02-06
UA010279,2018-01-12,NULL,2018-01-12
UA010280,2017-08-26,NULL,NULL
UA010281,2018-02-10,NULL,2018-02-10
UA010282,2017-06-18,NULL,NULL
UA010283,2018-04-17,NULL,2018-04-17
UA010284,2018-04-28,NULL,2018-04-28
UA010285,2018-04-08,NULL,2018-04-08
UA010286,2018-04-14,NULL,2018-04-14
UA010287,2018-03-26,NULL,2018-03-26
UA010288,2018-01-04,NULL,2018-01-04
UA010289,2018-03-18,NULL,2018-03-18
UA010290,2018-04-14,NULL,2018-04-14
UA010291,2018-03-17,NULL,2018-03-17
UA010292,2018-02-18,NULL,2018-02-18
UA010293,2018-03-12,NULL,2018-03-12
UA010294,2017-04-21,NULL,NULL
UA010295,2018-04-27,NULL,2018-04-27
UA010296,2018-02-13,NULL,2018-02-13
UA010297,2018-01-23,NULL,2018-01-23
UA010298,2018-03-26,NULL,2018-03-26
UA010299,2017-02-12,NULL,NULL
UA010300,2018-04-23,NULL,2018-04-23
UA010301,2018-04-07,NULL,2018-04-07
UA010302,2018-01-25,NULL,2018-01-25
UA010303,2018-04-14,NULL,2018-04-14
UA010304,2018-04-24,NULL,2018-04-24
UA010305,2018-04-28,NULL,2018-04-28
UA010306,2018-04-22,NULL,2018-04-22
UA010307,2018-03-18,NULL,2018-03-18
UA010308,2018-04-23,NULL,2018-04-23
UA010309,2018-04-24,NULL,2018-04-24
UA010310,2018-04-16,NULL,2018-04-16
UA010311,2018-02-15,NULL,2018-02-15
UA010312,2018-02-26,NULL,2018-02-26
UA010313,2018-03-24,NULL,2018-03-24
UA010314,2018-03-03,NULL,2018-03-03
UA010315,2018-04-30,NULL,2018-04-30
UA010316,2018-04-24,NULL,2018-04-24
UA010317,2018-03-25,NULL,2018-03-25
UA010318,2018-01-04,NULL,2018-01-04
UA010319,2018-05-01,NULL,2018-05-01
UA010320,2018-01-16,NULL,2018-01-16
UA010321,2018-01-02,NULL,2018-01-02
UA010322,2017-04-03,NULL,NULL
UA010323,2018-04-21,NULL,2018-04-21
UA010324,2018-04-22,NULL,2018-04-22
UA010325,2018-03-12,NULL,2018-03-12
UA010326,2018-02-15,NULL,2018-02-15
UA010327,2018-01-23,NULL,2018-01-23
UA010328,2018-02-22,NULL,2018-02-22
UA010329,2018-03-31,NULL,2018-03-31
UA010330,2018-02-28,NULL,2018-02-28
UA010331,2018-04-25,NULL,2018-04-25
UA010332,2018-03-14,NULL,2018-03-14
UA010333,2018-03-23,NULL,2018-03-23
UA010334,2017-12-18,NULL,NULL
UA010335,2018-04-26,NULL,2018-04-26
UA010336,2018-02-04,NULL,2018-02-04
UA010337,2018-04-20,NULL,2018-04-20
UA010338,2017-08-12,NULL,NULL
UA010339,2018-04-15,NULL,2018-04-15
UA010340,2018-04-04,NULL,2018-04-04
UA010341,2018-04-15,NULL,2018-04-15
UA010342,2018-04-09,NULL,2018-04-09
UA010343,2018-03-17,NULL,2018-03-17
UA010344,2018-04-07,NULL,2018-04-07
UA010345,2018-04-20,NULL,2018-04-20
UA010346,2018-04-28,NULL,2018-04-28
UA010347,2018-01-26,NULL,2018-01-26
UA010348,2018-04-11,NULL,2018-04-11
UA010349,2018-01-10,NULL,2018-01-10
UA010350,2018-03-11,NULL,2018-03-11
UA010351,2018-04-19,NULL,2018-04-19
UA010352,2018-03-12,NULL,2018-03-12
UA010353,2018-03-29,NULL,2018-03-29
UA010354,2018-04-22,NULL,2018-04-22
UA010355,2018-05-01,NULL,2018-05-01
UA010356,2018-04-13,NULL,2018-04-13
UA010357,2018-01-06,NULL,2018-01-06
UA010358,2018-04-17,NULL,2018-04-17
UA010359,2018-02-22,NULL,2018-02-22
UA010360,2018-03-27,NULL,2018-03-27
UA010361,2018-04-14,NULL,2018-04-14
UA010362,2018-02-18,NULL,2018-02-18
UA010363,2018-03-07,NULL,2018-03-07
UA010364,2018-04-21,NULL,2018-04-21
UA010365,2018-04-25,NULL,2018-04-25
UA010366,2018-04-26,NULL,2018-04-26
UA010367,2018-04-14,NULL,2018-04-14
UA010368,2018-02-07,NULL,2018-02-07
UA010369,2017-07-15,NULL,NULL
UA010370,2018-03-22,NULL,2018-03-22
UA010371,2018-02-04,NULL,2018-02-04
UA010372,2018-04-23,NULL,2018-04-23
UA010373,2018-01-30,NULL,2018-01-30
UA010374,2018-02-22,NULL,2018-02-22
UA010375,2018-03-12,NULL,2018-03-12
UA010376,2018-04-28,NULL,2018-04-28
UA010377,2018-04-16,NULL,2018-04-16
UA010378,2018-04-05,NULL,2018-04-05
UA010379,2017-09-11,NULL,NULL
UA010380,2018-03-23,NULL,2018-03-23
UA010381,2018-03-15,NULL,2018-03-15
UA010382,2018-02-14,NULL,2018-02-14
UA010383,2018-01-10,NULL,2018-01-10
UA010384,2018-03-27,NULL,2018-03-27
UA010385,2018-04-01,NULL,2018-04-01
UA010386,2018-04-14,NULL,2018-04-14
UA010387,2018-03-19,NULL,2018-03-19
UA010388,2018-03-31,NULL,2018-03-31
UA010389,2018-04-13,NULL,2018-04-13
UA010390,2018-04-07,NULL,2018-04-07
UA010391,2018-04-28,NULL,2018-04-28
UA010392,2018-04-15,NULL,2018-04-15
UA010393,2018-03-07,NULL,2018-03-07
UA010394,2018-02-26,NULL,2018-02-26
UA010395,2018-04-21,NULL,2018-04-21
UA010396,2018-04-10,NULL,2018-04-10
UA010397,2018-03-16,NULL,2018-03-16
UA010398,2018-03-27,NULL,2018-03-27
UA010399,2018-04-10,NULL,2018-04-10
UA010400,2018-04-05,NULL,2018-04-05
UA010401,2018-01-05,NULL,2018-01-05
UA010402,2018-04-17,NULL,2018-04-17
UA010403,2018-04-29,NULL,2018-04-29
UA010404,2018-04-30,NULL,2018-04-30
UA010405,2018-03-02,NULL,2018-03-02
UA010406,2018-03-02,NULL,2018-03-02
UA010407,2018-03-24,NULL,2018-03-24
UA010408,2018-04-16,NULL,2018-04-16
UA010409,2018-02-23,NULL,2018-02-23
UA010410,2018-02-08,NULL,2018-02-08
UA010411,2018-04-12,NULL,2018-04-12
UA010412,2018-01-24,NULL,2018-01-24
UA010413,2018-04-05,NULL,2018-04-05
UA010414,2018-04-16,NULL,2018-04-16
UA010415,2018-02-03,NULL,2018-02-03
UA010416,2018-04-24,NULL,2018-04-24
UA010417,2018-04-30,NULL,2018-04-30
UA010418,2018-04-28,NULL,2018-04-28
UA010419,2018-04-22,NULL,2018-04-22
UA010420,2018-03-23,NULL,2018-03-23
UA010421,2018-01-24,NULL,2018-01-24
UA010422,2018-02-26,NULL,2018-02-26
UA010423,2018-03-26,NULL,2018-03-26
UA010424,2018-03-11,NULL,2018-03-11
UA010425,2018-04-24,NULL,2018-04-24
UA010426,2018-03-06,NULL,2018-03-06
UA010427,2018-04-25,NULL,2018-04-25
UA010428,2018-03-28,NULL,2018-03-28
UA010429,2018-02-09,NULL,2018-02-09
UA010430,2018-03-25,NULL,2018-03-25
UA010431,2018-03-25,NULL,2018-03-25
UA010432,2018-04-04,NULL,2018-04-04
UA010433,2018-02-03,NULL,2018-02-03
UA010434,2018-02-19,NULL,2018-02-19
UA010435,2018-04-29,NULL,2018-04-29
UA010436,2017-09-27,NULL,NULL
UA010437,2018-04-19,NULL,2018-04-19
UA010438,2018-03-10,NULL,2018-03-10
UA010439,2018-03-04,NULL,2018-03-04
UA010440,2018-03-18,NULL,2018-03-18
UA010441,2018-03-29,NULL,2018-03-29
UA010442,2018-03-01,NULL,2018-03-01
UA010443,2018-03-28,NULL,2018-03-28
UA010444,2018-04-09,NULL,2018-04-09
UA010445,2018-04-19,NULL,2018-04-19
UA010446,2018-03-17,NULL,2018-03-17
UA010447,2018-04-14,NULL,2018-04-14
UA010448,2018-02-04,NULL,2018-02-04
UA010449,2018-03-12,NULL,2018-03-12
UA010450,2018-03-18,NULL,2018-03-18
UA010451,2018-03-07,NULL,2018-03-07
UA010452,2018-03-05,NULL,2018-03-05
UA010453,2017-07-28,NULL,NULL
UA010454,2017-10-16,NULL,NULL
UA010455,2018-04-24,NULL,2018-04-24
UA010456,2018-03-26,NULL,2018-03-26
UA010457,2018-03-26,NULL,2018-03-26
UA010458,2018-03-28,NULL,2018-03-28
UA010459,2018-04-15,NULL,2018-04-15
UA010460,2018-03-14,NULL,2018-03-14
UA010461,2018-02-21,NULL,2018-02-21
UA010462,2018-03-19,NULL,2018-03-19
UA010463,2018-03-26,NULL,2018-03-26
UA010464,2018-04-09,NULL,2018-04-09
UA010465,2018-04-11,NULL,2018-04-11
UA010466,2018-01-24,NULL,2018-01-24
UA010467,2018-04-08,NULL,2018-04-08
UA010468,2018-04-06,NULL,2018-04-06
UA010469,2018-03-08,NULL,2018-03-08
UA010470,2018-03-24,NULL,2018-03-24
UA010471,2018-02-14,NULL,2018-02-14
UA010472,2018-03-31,NULL,2018-03-31
UA010473,2018-04-20,NULL,2018-04-20
UA010474,2017-11-03,NULL,NULL
UA010475,2018-04-09,NULL,2018-04-09
UA010476,2018-03-31,NULL,2018-03-31
UA010477,2018-03-16,NULL,2018-03-16
UA010478,2018-04-12,NULL,2018-04-12
UA010479,2018-04-29,NULL,2018-04-29
UA010480,2018-03-26,NULL,2018-03-26
UA010481,2018-04-06,NULL,2018-04-06
UA010482,2018-03-10,NULL,2018-03-10
UA010483,2018-03-09,NULL,2018-03-09
UA010484,2018-04-13,NULL,2018-04-13
UA010485,2018-04-01,NULL,2018-04-01
UA010486,2018-05-01,NULL,2018-05-01
UA010487,2018-04-04,NULL,2018-04-04
UA010488,2018-03-26,NULL,2018-03-26
UA010489,2018-02-26,NULL,2018-02-26
UA010490,2018-03-26,NULL,2018-03-26
UA010491,2018-03-31,NULL,2018-03-31
UA010492,2018-03-25,NULL,2018-03-25
UA010493,2018-04-10,NULL,2018-04-10
UA010494,2018-03-03,NULL,2018-03-03
UA010495,2018-04-09,NULL,2018-04-09
UA010496,2018-04-23,NULL,2018-04-23
UA010497,2018-03-01,NULL,2018-03-01
UA010498,2018-02-18,NULL,2018-02-18
UA010499,2018-04-19,NULL,2018-04-19
UA010500,2018-03-02,NULL,2018-03-02
UA010501,2018-03-04,NULL,2018-03-04
UA010502,2018-03-29,NULL,2018-03-29
UA010503,2017-02-06,NULL,NULL
UA010504,2017-07-29,NULL,NULL
UA010505,2018-03-13,NULL,2018-03-13
UA010506,2018-01-31,NULL,2018-01-31
UA010507,2018-04-22,NULL,2018-04-22
UA010508,2018-04-05,NULL,2018-04-05
UA010509,2018-03-11,NULL,2018-03-11
UA010510,2018-04-13,NULL,2018-04-13
UA010511,2018-03-23,NULL,2018-03-23
UA010512,2018-01-28,NULL,2018-01-28
UA010513,2018-03-19,NULL,2018-03-19
UA010514,2018-02-01,NULL,2018-02-01
UA010515,2017-05-27,NULL,NULL
UA010516,2018-03-27,NULL,2018-03-27
UA010517,2018-03-31,NULL,2018-03-31
UA010518,2018-04-02,NULL,2018-04-02
UA010519,2018-04-22,NULL,2018-04-22
UA010520,2018-03-20,NULL,2018-03-20
UA010521,2018-03-31,NULL,2018-03-31
UA010522,2018-04-29,NULL,2018-04-29
UA010523,2018-04-04,NULL,2018-04-04
UA010524,2018-04-15,NULL,2018-04-15
UA010525,2018-04-07,NULL,2018-04-07
UA010526,2018-04-29,NULL,2018-04-29
UA010527,2018-04-08,NULL,2018-04-08
UA010528,2018-02-21,NULL,2018-02-21
UA010529,2018-03-09,NULL,2018-03-09
UA010530,2018-04-23,NULL,2018-04-23
UA010531,2018-01-26,NULL,2018-01-26
UA010532,2018-03-21,NULL,2018-03-21
UA010533,2018-03-26,NULL,2018-03-26
UA010534,2018-03-31,NULL,2018-03-31
UA010535,2017-06-12,NULL,NULL
UA010536,2018-04-16,NULL,2018-04-16
UA010537,2018-04-21,NULL,2018-04-21
UA010538,2018-02-25,NULL,2018-02-25
UA010539,2018-04-12,NULL,2018-04-12
UA010540,2018-03-22,NULL,2018-03-22
UA010541,2018-03-21,NULL,2018-03-21
UA010542,2018-03-01,NULL,2018-03-01
UA010543,2018-04-30,NULL,2018-04-30
UA010544,2018-02-16,NULL,2018-02-16
UA010545,2018-04-18,NULL,2018-04-18
UA010546,2018-01-07,NULL,2018-01-07
UA010547,2018-03-24,NULL,2018-03-24
UA010548,2018-04-05,NULL,2018-04-05
UA010549,2018-05-01,NULL,2018-05-01
UA010550,2018-02-05,NULL,2018-02-05
UA010551,2018-02-19,NULL,2018-02-19
UA010552,2018-04-25,NULL,2018-04-25
UA010553,2018-03-29,NULL,2018-03-29
UA010554,2018-03-25,NULL,2018-03-25
UA010555,2018-03-29,NULL,2018-03-29
UA010556,2018-01-08,NULL,2018-01-08
UA010557,2018-04-17,NULL,2018-04-17
UA010558,2018-03-18,NULL,2018-03-18
UA010559,2018-01-28,NULL,2018-01-28
UA010560,2018-03-29,NULL,2018-03-29
UA010561,2018-03-23,NULL,2018-03-23
UA010562,2018-03-11,NULL,2018-03-11
UA010563,2018-02-16,NULL,2018-02-16
UA010564,2018-04-28,NULL,2018-04-28
UA010565,2017-03-09,NULL,NULL
UA010566,2018-03-04,NULL,2018-03-04
UA010567,2018-01-27,NULL,2018-01-27
UA010568,2018-04-04,NULL,2018-04-04
UA010569,2018-03-24,NULL,2018-03-24
UA010570,2017-08-04,NULL,NULL
UA010571,2018-05-01,NULL,2018-05-01
UA010572,2018-04-20,NULL,2018-04-20
UA010573,2018-03-09,NULL,2018-03-09
UA010574,2018-04-12,NULL,2018-04-12
UA010575,2018-01-23,NULL,2018-01-23
UA010576,2018-04-02,NULL,2018-04-02
UA010577,2018-03-18,NULL,2018-03-18
UA010578,2018-04-03,NULL,2018-04-03
UA010579,2018-02-07,NULL,2018-02-07
UA010580,2018-02-12,NULL,2018-02-12
UA010581,2018-04-05,NULL,2018-04-05
UA010582,2018-02-15,NULL,2018-02-15
UA010583,2018-04-04,NULL,2018-04-04
UA010584,2018-02-02,NULL,2018-02-02
UA010585,2018-03-25,NULL,2018-03-25
UA010586,2018-04-11,NULL,2018-04-11
UA010587,2018-03-19,NULL,2018-03-19
UA010588,2018-01-08,NULL,2018-01-08
UA010589,2018-04-27,NULL,2018-04-27
UA010590,2018-05-01,NULL,2018-05-01
UA010591,2017-07-16,NULL,NULL
UA010592,2018-04-24,NULL,2018-04-24
UA010593,2018-03-08,NULL,2018-03-08
UA010594,2018-03-17,NULL,2018-03-17
UA010595,2018-04-10,NULL,2018-04-10
UA010596,2018-04-03,NULL,2018-04-03
UA010597,2018-03-05,NULL,2018-03-05
UA010598,2018-03-20,NULL,2018-03-20
UA010599,2018-01-19,NULL,2018-01-19
UA010600,2018-04-26,NULL,2018-04-26
UA010601,2018-03-06,NULL,2018-03-06
UA010602,2018-01-04,NULL,2018-01-04
UA010603,2018-03-01,NULL,2018-03-01
UA010604,2018-03-16,NULL,2018-03-16
UA010605,2017-02-20,NULL,NULL
UA010606,2018-03-20,NULL,2018-03-20
UA010607,2018-04-03,NULL,2018-04-03
UA010608,2018-04-16,NULL,2018-04-16
UA010609,2018-02-18,NULL,2018-02-18
UA010610,2018-03-08,NULL,2018-03-08
UA010611,2018-04-22,NULL,2018-04-22
UA010612,2018-01-08,NULL,2018-01-08
UA010613,2018-03-19,NULL,2018-03-19
UA010614,2018-04-30,NULL,2018-04-30
UA010615,2018-03-17,NULL,2018-03-17
UA010616,2018-03-31,NULL,2018-03-31
UA010617,2017-07-13,NULL,NULL
UA010618,2018-04-07,NULL,2018-04-07
UA010619,2017-01-24,NULL,NULL
UA010620,2018-02-25,NULL,2018-02-25
UA010621,2018-03-27,NULL,2018-03-27
UA010622,2018-04-27,NULL,2018-04-27
UA010623,2018-02-23,NULL,2018-02-23
UA010624,2018-03-13,NULL,2018-03-13
UA010625,2018-02-09,NULL,2018-02-09
UA010626,2018-04-19,NULL,2018-04-19
UA010627,2018-02-27,NULL,2018-02-27
UA010628,2018-04-13,NULL,2018-04-13
UA010629,2018-04-09,NULL,2018-04-09
UA010630,2018-04-17,NULL,2018-04-17
UA010631,2018-01-11,NULL,2018-01-11
UA010632,2018-01-28,NULL,2018-01-28
UA010633,2018-04-22,NULL,2018-04-22
UA010634,2018-04-29,NULL,2018-04-29
UA010635,2018-03-02,NULL,2018-03-02
UA010636,2018-03-17,NULL,2018-03-17
UA010637,2017-05-10,NULL,NULL
UA010638,2018-01-24,NULL,2018-01-24
UA010639,2018-03-17,NULL,2018-03-17
UA010640,2018-01-20,NULL,2018-01-20
UA010641,2018-03-05,NULL,2018-03-05
UA010642,2017-12-05,NULL,NULL
UA010643,2018-04-11,NULL,2018-04-11
UA010644,2018-04-01,NULL,2018-04-01
UA010645,2018-04-20,NULL,2018-04-20
UA010646,2018-04-19,NULL,2018-04-19
UA010647,2018-03-16,NULL,2018-03-16
UA010648,2017-09-29,NULL,NULL
UA010649,2018-04-15,NULL,2018-04-15
UA010650,2018-04-29,NULL,2018-04-29
UA010651,2018-04-01,NULL,2018-04-01
UA010652,2018-02-09,NULL,2018-02-09
UA010653,2018-03-20,NULL,2018-03-20
UA010654,2018-02-10,NULL,2018-02-10
UA010655,2018-04-22,NULL,2018-04-22
UA010656,2018-03-30,NULL,2018-03-30
UA010657,2018-04-03,NULL,2018-04-03
UA010658,2018-04-11,NULL,2018-04-11
UA010659,2017-01-03,NULL,NULL
UA010660,2018-03-07,NULL,2018-03-07
UA010661,2017-02-04,NULL,NULL
UA010662,2018-03-09,NULL,2018-03-09
UA010663,2017-06-17,NULL,NULL
UA010664,2018-03-18,NULL,2018-03-18
UA010665,2017-01-11,NULL,NULL
UA010666,2018-03-28,NULL,2018-03-28
UA010667,2018-03-06,NULL,2018-03-06
UA010668,2018-01-08,NULL,2018-01-08
UA010669,2018-04-05,NULL,2018-04-05
UA010670,2018-02-20,NULL,2018-02-20
UA010671,2018-01-12,NULL,2018-01-12
UA010672,2018-04-04,NULL,2018-04-04
UA010673,2018-03-23,NULL,2018-03-23
UA010674,2018-01-01,NULL,2018-01-01
UA010675,2018-04-04,NULL,2018-04-04
UA010676,2018-03-06,NULL,2018-03-06
UA010677,2018-02-22,NULL,2018-02-22
UA010678,2018-04-06,NULL,2018-04-06
UA010679,2018-04-20,NULL,2018-04-20
UA010680,2018-01-06,NULL,2018-01-06
UA010681,2018-04-16,NULL,2018-04-16
UA010682,2018-01-05,NULL,2018-01-05
UA010683,2018-03-28,NULL,2018-03-28
UA010684,2018-03-29,NULL,2018-03-29
UA010685,2018-04-22,NULL,2018-04-22
UA010686,2018-04-17,NULL,2018-04-17
UA010687,2018-04-09,NULL,2018-04-09
UA010688,2018-04-30,NULL,2018-04-30
UA010689,2018-03-21,NULL,2018-03-21
UA010690,2018-05-01,NULL,2018-05-01
UA010691,2018-01-31,NULL,2018-01-31
UA010692,2018-01-29,NULL,2018-01-29
UA010693,2018-02-14,NULL,2018-02-14
UA010694,2018-04-09,NULL,2018-04-09
UA010695,2018-01-24,NULL,2018-01-24
UA010696,2018-04-24,NULL,2018-04-24
UA010697,2018-02-22,NULL,2018-02-22
UA010698,2018-04-01,NULL,2018-04-01
UA010699,2018-02-12,NULL,2018-02-12
UA010700,2018-03-01,NULL,2018-03-01
UA010701,2017-06-28,NULL,NULL
UA010702,2018-04-06,NULL,2018-04-06
UA010703,2018-02-11,NULL,2018-02-11
UA010704,2018-02-21,NULL,2018-02-21
UA010705,2018-03-07,NULL,2018-03-07
UA010706,2018-04-29,NULL,2018-04-29
UA010707,2018-02-15,NULL,2018-02-15
UA010708,2018-04-18,NULL,2018-04-18
UA010709,2018-04-18,NULL,2018-04-18
UA010710,2018-01-29,NULL,2018-01-29
UA010711,2018-02-09,NULL,2018-02-09
UA010712,2017-08-19,NULL,NULL
UA010713,2018-03-25,NULL,2018-03-25
UA010714,2018-02-15,NULL,2018-02-15
UA010715,2018-05-01,NULL,2018-05-01
UA010716,2018-04-23,NULL,2018-04-23
UA010717,2018-04-24,NULL,2018-04-24
UA010718,2018-02-26,NULL,2018-02-26
UA010719,2018-01-18,NULL,2018-01-18
UA010720,2018-04-07,NULL,2018-04-07
UA010721,2017-03-20,NULL,NULL
UA010722,2018-01-25,NULL,2018-01-25
UA010723,2018-04-19,NULL,2018-04-19
UA010724,2018-04-20,NULL,2018-04-20
UA010725,2018-05-01,NULL,2018-05-01
UA010726,2017-08-18,NULL,NULL
UA010727,2018-04-18,NULL,2018-04-18
UA010728,2017-06-21,NULL,NULL
UA010729,2018-02-25,NULL,2018-02-25
UA010730,2018-04-08,NULL,2018-04-08
UA010731,2017-06-19,NULL,NULL
UA010732,2017-07-10,NULL,NULL
UA010733,2017-11-22,NULL,NULL
UA010734,2017-07-23,NULL,NULL
UA010735,2018-01-13,NULL,2018-01-13
UA010736,2018-04-11,NULL,2018-04-11
UA010737,2018-04-09,NULL,2018-04-09
UA010738,2018-04-28,NULL,2018-04-28
UA010739,2017-11-26,NULL,NULL
UA010740,2018-03-31,NULL,2018-03-31
UA010741,2018-02-09,NULL,2018-02-09
UA010742,2018-04-15,NULL,2018-04-15
UA010743,2018-01-12,NULL,2018-01-12
UA010744,2018-03-16,NULL,2018-03-16
UA010745,2017-03-28,NULL,NULL
UA010746,2018-04-28,NULL,2018-04-28
UA010747,2018-04-11,NULL,2018-04-11
UA010748,2018-02-03,NULL,2018-02-03
UA010749,2018-04-19,NULL,2018-04-19
UA010750,2018-03-10,NULL,2018-03-10
UA010751,2017-11-26,NULL,NULL
UA010752,2018-02-04,NULL,2018-02-04
UA010753,2017-08-03,NULL,NULL
UA010754,2018-04-30,NULL,2018-04-30
UA010755,2018-03-16,NULL,2018-03-16
UA010756,2018-04-01,NULL,2018-04-01
UA010757,2018-04-28,NULL,2018-04-28
UA010758,2018-04-06,NULL,2018-04-06
UA010759,2018-02-12,NULL,2018-02-12
UA010760,2018-02-28,NULL,2018-02-28
UA010761,2018-04-24,NULL,2018-04-24
UA010762,2018-03-03,NULL,2018-03-03
UA010763,2018-03-26,NULL,2018-03-26
UA010764,2018-04-19,NULL,2018-04-19
UA010765,2018-04-24,NULL,2018-04-24
UA010766,2018-04-12,NULL,2018-04-12
UA010767,2018-03-04,NULL,2018-03-04
UA010768,2018-04-23,NULL,2018-04-23
UA010769,2018-03-14,NULL,2018-03-14
UA010770,2017-08-30,NULL,NULL
UA010771,2018-04-02,NULL,2018-04-02
UA010772,2018-02-20,NULL,2018-02-20
UA010773,2017-05-26,NULL,NULL
UA010774,2018-04-23,NULL,2018-04-23
UA010775,2018-02-13,NULL,2018-02-13
UA010776,2018-04-23,NULL,2018-04-23
UA010777,2018-04-08,NULL,2018-04-08
UA010778,2017-07-19,NULL,NULL
UA010779,2017-02-02,NULL,NULL
UA010780,2018-03-31,NULL,2018-03-31
UA010781,2018-01-02,NULL,2018-01-02
UA010782,2018-03-29,NULL,2018-03-29
UA010783,2018-04-01,NULL,2018-04-01
UA010784,2018-02-04,NULL,2018-02-04
UA010785,2018-04-08,NULL,2018-04-08
UA010786,2018-04-23,NULL,2018-04-23
UA010787,2018-04-19,NULL,2018-04-19
UA010788,2018-03-17,NULL,2018-03-17
UA010789,2018-03-27,NULL,2018-03-27
UA010790,2018-02-03,NULL,2018-02-03
UA010791,2018-04-16,NULL,2018-04-16
