UserAccountId,Industry,CurrentSalary,SalaryUnit,Resume
UA005682,"COMPUTER SYSTEMS ANALYST","95,451.00",Year,NULL
UA005683,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","47,476.00",Year,NULL
UA005684,PHYSICISTS,"54,228.00",Year,NULL
UA005685,"COMPUTER SYSTEMS ANALYSTS","62,150.00",Year,NULL
UA005686,"COMPUTER SYSTEMS ANALYSTS","156,200.00",Year,NULL
UA005687,"COMPUTER SYSTEMS ANALYSTS","68,500.00",Year,NULL
UA005688,"COMPUTER PROGRAMMERS","64,979.00",Year,NULL
UA005689,"SALES MANAGERS","250,000.00",Year,NULL
UA005690,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA005691,"COMPUTER SYSTEMS ANALYSTS","160,300.78",Year,NULL
UA005692,"COMPUTER SYSTEMS ANALYSTS","120,000.00",Year,NULL
UA005693,LOGISTICIANS,"90,300.00",Year,NULL
UA005694,"INFORMATION SECURITY ANALYSTS","79,082.00",Year,NULL
UA005695,"WEB DEVELOPERS","68,266.00",Year,NULL
UA005696,"FINANCIAL ANALYSTS","97,500.00",Year,NULL
UA005697,"FARMERS, RANCHERS, AND OTHER AGRICULTURAL MANAGERS","41,300.00",Year,NULL
UA005698,"COMPUTER OCCUPATIONS, ALL OTHER","92,500.00",Year,NULL
UA005699,"SOFTWARE DEVELOPERS, APPLICATIONS",56.00,Hour,NULL
UA005700,"ELECTRICAL ENGINEERS","115,000.00",Year,NULL
UA005701,"COMPUTER SYSTEMS ANALYSTS","62,000.00",Year,NULL
UA005702,"SOFTWARE DEVELOPERS, APPLICATIONS","84,406.00",Year,NULL
UA005703,"MECHANICAL ENGINEERS","65,166.00",Year,NULL
UA005704,"BIOINFORMATICS SCIENTISTS","58,000.00",Year,NULL
UA005705,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA005706,"SOFTWARE DEVELOPERS, APPLICATIONS","123,216.00",Year,NULL
UA005707,"SOFTWARE DEVELOPERS, APPLICATIONS",49.85,Hour,NULL
UA005708,"SOFTWARE DEVELOPERS, APPLICATIONS","142,168.00",Year,NULL
UA005709,"SOFTWARE DEVELOPERS, APPLICATIONS","87,000.00",Year,NULL
UA005710,"COMPUTER SYSTEMS ANALYSTS","72,500.00",Year,NULL
UA005711,"SOFTWARE DEVELOPERS, APPLICATIONS","150,000.00",Year,NULL
UA005712,"SOFTWARE DEVELOPERS, APPLICATIONS",44.24,Hour,NULL
UA005713,"SOFTWARE DEVELOPERS, APPLICATIONS","142,168.00",Year,NULL
UA005714,"DENTISTS, GENERAL",61.00,Hour,NULL
UA005715,"COMPUTER SYSTEMS ANALYSTS","149,113.00",Year,NULL
UA005716,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","103,875.00",Year,NULL
UA005717,"SOFTWARE DEVELOPERS, APPLICATIONS","83,000.00",Year,NULL
UA005718,"FINANCIAL ANALYSTS","128,500.00",Year,NULL
UA005719,"COMPUTER SYSTEMS ANALYSTS","72,000.00",Year,NULL
UA005720,"COMPUTER SYSTEMS ANALYSTS","82,000.00",Year,NULL
UA005721,"BIOLOGICAL SCIENCE TEACHERS, POSTSECONDARY","140,832.00",Year,NULL
UA005722,"SOFTWARE DEVELOPERS, APPLICATIONS","90,646.00",Year,NULL
UA005723,"SOFTWARE DEVELOPERS, APPLICATIONS","72,946.00",Year,NULL
UA005724,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA005725,"SOFTWARE DEVELOPERS, APPLICATIONS","110,000.00",Year,NULL
UA005726,"SOFTWARE DEVELOPERS, APPLICATIONS","110,864.00",Year,NULL
UA005727,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","135,990.00",Year,NULL
UA005728,"SOFTWARE DEVELOPERS, APPLICATIONS","134,930.00",Year,NULL
UA005729,"SOFTWARE DEVELOPERS, APPLICATIONS","133,016.00",Year,NULL
UA005730,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","168,210.00",Year,NULL
UA005731,"OPERATIONS RESEARCH ANALYSTS",36.00,Hour,NULL
UA005732,"MARKETING MANAGERS",63.05,Hour,NULL
UA005733,"SPEECH-LANGUAGE PATHOLOGISTS",38.00,Hour,NULL
UA005734,"FINANCIAL ANALYSTS",50.00,Hour,NULL
UA005735,"SOFTWARE DEVELOPERS, APPLICATIONS","103,000.00",Year,NULL
UA005736,"SOFTWARE DEVELOPERS, APPLICATIONS","111,000.00",Year,NULL
UA005737,"MARKETING MANAGERS",46.61,Hour,NULL
UA005738,"INDUSTRIAL PRODUCTION MANAGERS","109,536.70",Year,NULL
UA005739,"SOFTWARE DEVELOPERS, APPLICATIONS","100,000.00",Year,NULL
UA005740,"COMPUTER OCCUPATIONS, ALL OTHER","76,586.00",Year,NULL
UA005741,"COMPUTER OCCUPATIONS, ALL OTHER","81,203.00",Year,NULL
UA005742,"COMPUTER OCCUPATIONS, ALL OTHER","60,882.00",Year,NULL
UA005743,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA005744,"INFORMATION SECURITY ANALYSTS","130,000.00",Year,NULL
UA005745,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA005746,"INFORMATION SECURITY ANALYSTS","130,000.00",Year,NULL
UA005747,"COMPUTER OCCUPATIONS, ALL OTHER","75,650.00",Year,NULL
UA005748,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA005749,"ACCOUNTANTS AND AUDITORS","76,000.00",Year,NULL
UA005750,"SOFTWARE DEVELOPERS, APPLICATIONS","140,000.00",Year,NULL
UA005751,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA005752,"ACCOUNTANTS AND AUDITORS","112,840.00",Year,NULL
UA005753,"ACCOUNTANTS AND AUDITORS","112,840.00",Year,NULL
UA005754,"COMPUTER OCCUPATIONS, ALL OTHER","72,300.00",Year,NULL
UA005755,"CIVIL ENGINEERS","195,000.00",Year,NULL
UA005756,"COMPUTER SYSTEMS ANALYSTS","85,000.00",Year,NULL
UA005757,"COMPUTER OCCUPATIONS, ALL OTHER","66,186.00",Year,NULL
UA005758,"COMPUTER SYSTEMS ANALYSTS","89,419.00",Year,NULL
UA005759,"BIOCHEMISTS AND BIOPHYSICISTS","58,000.00",Year,NULL
UA005760,"COMPUTER OCCUPATIONS, ALL OTHER","76,586.00",Year,NULL
UA005761,"COMPUTER SYSTEMS ANALYSTS","110,539.45",Year,NULL
UA005762,"GENERAL AND OPERATIONS MANAGERS",56.00,Hour,NULL
UA005763,"OPERATIONS RESEARCH ANALYSTS","75,000.00",Year,NULL
UA005764,"FINANCIAL SPECIALISTS, ALL OTHER","130,000.00",Year,NULL
UA005765,"SPECIAL EDUCATION TEACHERS, MIDDLE SCHOOL","32,147.00",Year,NULL
UA005766,LOGISTICIANS,32.26,Hour,NULL
UA005767,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND","58,677.00",Year,NULL
UA005768,"COMPUTER OCCUPATIONS, ALL OTHER","100,000.00",Year,NULL
UA005769,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","120,000.00",Year,NULL
UA005770,"SOFTWARE DEVELOPERS, APPLICATIONS","103,210.00",Year,NULL
UA005771,"PHYSICIANS AND SURGEONS, ALL OTHER",149.28,Hour,NULL
UA005772,"MANAGEMENT ANALYSTS","85,530.00",Year,NULL
UA005773,"BIOLOGICAL SCIENTISTS, ALL OTHER","63,000.00",Year,NULL
UA005774,"COMPUTER OCCUPATIONS, ALL OTHER",40.32,Hour,NULL
UA005775,"COST ESTIMATORS",27.68,Hour,NULL
UA005776,"CHIEF EXECUTIVES",##########,Year,NULL
UA005777,"SOFTWARE DEVELOPERS, APPLICATIONS","115,773.00",Year,NULL
UA005778,"COST ESTIMATORS",27.68,Hour,NULL
UA005779,"SOFTWARE DEVELOPERS, APPLICATIONS, NON R&D","89,000.00",Year,NULL
UA005780,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005781,"COMPUTER PROGRAMMERS","58,406.00",Year,NULL
UA005782,"COMPLIANCE OFFICERS",29.33,Hour,NULL
UA005783,"COMPUTER PROGRAMMERS","67,870.00",Year,NULL
UA005784,"SPEECH-LANGUAGE PATHOLOGISTS",38.00,Hour,NULL
UA005785,"COMPUTER SYSTEMS ANALYSTS","77,917.00",Year,NULL
UA005786,"COMPUTER SYSTEMS ANALYSTS","84,000.00",Year,NULL
UA005787,"INFORMATION SECURITY ANALYSTS","133,931.00",Year,NULL
UA005788,"SOFTWARE DEVELOPERS, APPLICATIONS","142,168.00",Year,NULL
UA005789,"COMPUTER PROGRAMMERS","84,000.00",Year,NULL
UA005790,"COMPUTER SYSTEMS ANALYSTS","82,000.00",Year,NULL
UA005791,"SOFTWARE DEVELOPERS, APPLICATIONS","84,000.00",Year,NULL
UA005792,"SOFTWARE DEVELOPERS, APPLICATIONS","92,768.00",Year,NULL
UA005793,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005794,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005795,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005796,"COMPUTER PROGRAMMERS","72,904.00",Year,NULL
UA005797,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005798,"COMPUTER PROGRAMMERS","68,078.00",Year,NULL
UA005799,"SOFTWARE DEVELOPERS, APPLICATIONS","92,768.00",Year,NULL
UA005800,"COMPUTER PROGRAMMERS","67,725.00",Year,NULL
UA005801,"SOFTWARE DEVELOPERS, APPLICATIONS","78,000.00",Year,NULL
UA005802,"SOFTWARE DEVELOPERS, APPLICATIONS","85,001.00",Year,NULL
UA005803,"SOFTWARE DEVELOPERS, APPLICATIONS","100,000.00",Year,NULL
UA005804,"SOFTWARE DEVELOPERS, APPLICATIONS","92,019.00",Year,NULL
UA005805,"DATABASE ADMINISTRATORS","90,000.00",Year,NULL
UA005806,MATHEMATICIANS,"135,000.00",Year,NULL
UA005807,"SOFTWARE DEVELOPERS, APPLICATIONS","163,000.00",Year,NULL
UA005808,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","50,000.00",Year,NULL
UA005809,"SOFTWARE DEVELOPERS, APPLICATIONS","111,000.00",Year,NULL
UA005810,"FINANCIAL SPECIALISTS, ALL OTHER","200,000.00",Year,NULL
UA005811,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","155,000.00",Year,NULL
UA005812,"OPERATIONS RESEARCH ANALYSTS","108,000.00",Year,NULL
UA005813,"COMPUTER OCCUPATIONS, ALL OTHER","87,194.00",Year,NULL
UA005814,"SOFTWARE DEVELOPERS, APPLICATIONS","84,427.00",Year,NULL
UA005815,"COMPUTER SYSTEMS ANALYSTS","76,000.00",Year,NULL
UA005816,"SOFTWARE DEVELOPERS, APPLICATIONS","85,000.00",Year,NULL
UA005817,"COMPUTER PROGRAMMERS","70,000.00",Year,NULL
UA005818,"SOCIAL SCIENCE RESEARCH ASSISTANTS","40,000.00",Year,NULL
UA005819,"SOFTWARE DEVELOPERS, APPLICATIONS","87,000.00",Year,NULL
UA005820,"MANAGEMENT ANALYSTS","120,000.00",Year,NULL
UA005821,"FARMERS, RANCHERS, AND OTHER AGRICULTURAL MANAGERS","70,000.00",Year,NULL
UA005822,"SOFTWARE DEVELOPERS, APPLICATIONS","89,232.00",Year,NULL
UA005823,"COMPUTER OCCUPATIONS, ALL OTHER","99,528.00",Year,NULL
UA005824,"SOFTWARE DEVELOPERS, APPLICATIONS","91,000.00",Year,NULL
UA005825,"SOFTWARE DEVELOPERS, APPLICATIONS","144,700.00",Year,NULL
UA005826,"COMPUTER PROGRAMMERS","64,979.00",Year,NULL
UA005827,"COMPUTER PROGRAMMERS","60,700.00",Year,NULL
UA005828,"SOFTWARE DEVELOPERS, APPLICATIONS","86,993.87",Year,NULL
UA005829,"SOFTWARE DEVELOPERS, APPLICATIONS","133,064.09",Year,NULL
UA005830,"COMPUTER SYSTEMS ANALYSTS","74,214.00",Year,NULL
UA005831,"SOFTWARE DEVELOPERS, APPLICATIONS","131,600.00",Year,NULL
UA005832,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","80,000.00",Year,NULL
UA005833,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005834,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005835,"SOFTWARE DEVELOPERS, APPLICATIONS","92,768.00",Year,NULL
UA005836,"COMPUTER PROGRAMMERS","77,542.00",Year,NULL
UA005837,"SOFTWARE DEVELOPERS, APPLICATIONS","92,768.00",Year,NULL
UA005838,"COMPUTER PROGRAMMERS","74,277.00",Year,NULL
UA005839,"MEDICAL SCIENTIST, EXCEPT EPIDEMIOLOGIST","47,484.00",Year,NULL
UA005840,"OCCUPATIONAL THERAPISTS",32.70,Hour,NULL
UA005841,"SOFTWARE DEVELOPERS, APPLICATIONS","133,016.00",Year,NULL
UA005842,"ELECTRICAL ENGINEERS","130,000.00",Year,NULL
UA005843,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","145,000.00",Year,NULL
UA005844,"PUBLIC RELATIONS SPECIALISTS","120,000.00",Year,NULL
UA005845,"COMPUTER HARDWARE ENGINEERS","130,000.00",Year,NULL
UA005846,"SOFTWARE DEVELOPERS, APPLICATIONS","160,000.00",Year,NULL
UA005847,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","114,650.00",Year,NULL
UA005848,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS","210,000.00",Year,NULL
UA005849,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA005850,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","109,000.00",Year,NULL
UA005851,"COMPUTER OCCUPATIONS, ALL OTHER","65,000.00",Year,NULL
UA005852,"FINANCIAL MANAGERS","168,917.00",Year,NULL
UA005853,"MANAGEMENT ANALYSTS","76,440.00",Year,NULL
UA005854,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA005855,"COMPUTER OCCUPATIONS, ALL OTHER","63,128.00",Year,NULL
UA005856,"COMPUTER PROGRAMMERS","68,578.00",Year,NULL
UA005857,"COMPUTER OCCUPATIONS, ALL OTHER","62,712.00",Year,NULL
UA005858,"SOFTWARE DEVELOPERS, APPLICATIONS","85,631.00",Year,NULL
UA005859,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","73,216.00",Year,NULL
UA005860,"DATABASE ADMINISTRATORS","74,776.00",Year,NULL
UA005861,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","60,000.00",Year,NULL
UA005862,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA005863,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA005864,"COMPUTER SYSTEMS ANALYSTS","83,400.00",Year,NULL
UA005865,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","102,482.00",Year,NULL
UA005866,"CHIEF EXECUTIVES",54.37,Hour,NULL
UA005867,"FINANCIAL ANALYSTS","97,800.00",Year,NULL
UA005868,"INDUSTRIAL PRODUCTION MANAGERS","110,582.00",Year,NULL
UA005869,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","46,405.00",Year,NULL
UA005870,"FINANCIAL SPECIALISTS, ALL OTHER","105,000.00",Year,NULL
UA005871,"ELECTRICAL ENGINEERS","69,600.00",Year,NULL
UA005872,"TRAINING AND DEVELOPMENT SPECIALISTS","46,000.00",Year,NULL
UA005873,"COMMERCIAL AND INDUSTRIAL DESIGNERS","116,700.00",Year,NULL
UA005874,"SOFTWARE DEVELOPERS, APPLICATIONS","140,000.00",Year,NULL
UA005875,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","140,452.00",Year,NULL
UA005876,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY","10,133.00",Month,NULL
UA005877,"COMPUTER SYSTEMS ANALYSTS","156,200.00",Year,NULL
UA005878,"COMPUTER SYSTEMS ANALYSTS","156,200.00",Year,NULL
UA005879,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA005880,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA005881,"COMPUTER OCCUPATIONS, ALL OTHER","67,683.56",Year,NULL
UA005882,"SOFTWARE DEVELOPERS, APPLICATIONS",44.86,Hour,NULL
UA005883,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA005884,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA005885,"SOFTWARE DEVELOPERS, APPLICATIONS","170,082.04",Year,NULL
UA005886,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA005887,"COMPUTER SYSTEMS ANALYSTS","96,000.00",Year,NULL
UA005888,"COMPUTER OCCUPATIONS, ALL OTHER","71,926.00",Year,NULL
UA005889,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","76,835.00",Year,NULL
UA005890,"SOFTWARE DEVELOPERS, APPLICATIONS","150,783.00",Year,NULL
UA005891,"SOFTWARE DEVELOPERS, APPLICATIONS","129,300.00",Year,NULL
UA005892,"SOFTWARE DEVELOPERS, APPLICATIONS","111,400.00",Year,NULL
UA005893,"SOFTWARE DEVELOPERS, APPLICATIONS","140,000.00",Year,NULL
UA005894,"SOFTWARE DEVELOPERS, APPLICATIONS","139,417.00",Year,NULL
UA005895,"SOFTWARE DEVELOPERS, APPLICATIONS","193,051.00",Year,NULL
UA005896,"INFORMATION SECURITY ANALYSTS","151,900.00",Year,NULL
UA005897,"SOFTWARE DEVELOPERS, APPLICATIONS","165,160.00",Year,NULL
UA005898,"SOFTWARE DEVELOPERS, APPLICATIONS","142,304.00",Year,NULL
UA005899,"SOFTWARE DEVELOPERS, APPLICATIONS",37.34,Hour,NULL
UA005900,"SOFTWARE DEVELOPERS, APPLICATIONS","160,394.00",Year,NULL
UA005901,"COMPUTER OCCUPATIONS, ALL OTHER",51.00,Hour,NULL
UA005902,"COMPUTER OCCUPATIONS, ALL OTHER","86,172.00",Year,NULL
UA005903,"COMPUTER OCCUPATIONS, ALL OTHER","65,928.00",Year,NULL
UA005904,"COMMERCIAL AND INDUSTRIAL DESIGNERS","63,000.00",Year,NULL
UA005905,"MANAGEMENT ANALYSTS","109,050.00",Year,NULL
UA005906,"MANAGEMENT ANALYSTS","109,050.00",Year,NULL
UA005907,"COMMERCIAL AND INDUSTRIAL DESIGNERS","64,000.00",Year,NULL
UA005908,"BIOCHEMISTS AND BIOPHYSICISTS","73,673.00",Year,NULL
UA005909,"SOFTWARE DEVELOPERS, APPLICATIONS","87,000.00",Year,NULL
UA005910,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","37,000.00",Year,NULL
UA005911,"BIOLOGICAL SCIENTISTS, ALL OTHER","85,000.00",Year,NULL
UA005912,"COMPUTER OCCUPATIONS, ALL OTHER","87,194.00",Year,NULL
UA005913,"COMPUTER SYSTEMS ANALYSTS","127,015.20",Year,NULL
UA005914,"COMPUTER OCCUPATIONS, ALL OTHER","66,000.00",Year,NULL
UA005915,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","161,813.00",Year,NULL
UA005916,"ACCOUNTANTS AND AUDITORS","61,000.00",Year,NULL
UA005917,"SOFTWARE DEVELOPERS, APPLICATIONS","110,004.00",Year,NULL
UA005918,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","155,000.00",Year,NULL
UA005919,"ELECTRICAL ENGINEERS","124,000.00",Year,NULL
UA005920,"COMPUTER HARDWARE ENGINEERS","172,000.00",Year,NULL
UA005921,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS",55.00,Hour,NULL
UA005922,"COMPUTER SYSTEMS ANALYSTS","57,000.00",Year,NULL
UA005923,"COMPUTER PROGRAMMERS","71,650.00",Year,NULL
UA005924,"COMPUTER OCCUPATIONS, ALL OTHER","76,212.00",Year,NULL
UA005925,"COMPUTER OCCUPATIONS, ALL OTHER","87,341.00",Year,NULL
UA005926,"COMPUTER PROGRAMMERS","47,299.00",Year,NULL
UA005927,"MARKETING MANAGERS","145,101.00",Year,NULL
UA005928,"SOFTWARE DEVELOPERS, APPLICATIONS","98,675.00",Year,NULL
UA005929,"COMPUTER SYSTEMS ANALYSTS","80,808.00",Year,NULL
UA005930,"MECHANICAL ENGINEERS","105,000.00",Year,NULL
UA005931,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","105,200.00",Year,NULL
UA005932,"FINANCIAL ANALYSTS","73,174.00",Year,NULL
UA005933,"SOFTWARE DEVELOPERS, APPLICATIONS","85,530.00",Year,NULL
UA005934,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA005935,"COMPUTER NETWORK ARCHITECTS","135,000.00",Year,NULL
UA005936,"MANAGEMENT ANALYST","140,046.00",Year,NULL
UA005937,"COMPUTER SYSTEMS ENGINEERS/ARCHITECTS","127,254.00",Year,NULL
UA005938,"COMPUTER SYSTEMS ANALYST","69,360.00",Year,NULL
UA005939,"COMPUTER PROGRAMMERS","53,000.00",Year,NULL
UA005940,"SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS","69,850.00",Year,NULL
UA005941,"COMPUTER SYSTEMS ANALYST","89,936.00",Year,NULL
UA005942,"COMPUTER SYSTEMS ANALYST","75,002.00",Year,NULL
UA005943,"COMPUTER SYSTEMS ANALYST","84,791.00",Year,NULL
UA005944,"COMPUTER SYSTEMS ANALYST","81,549.00",Year,NULL
UA005945,"COMPUTER SYSTEMS ENGINEERS/ARCHITECTS","127,254.00",Year,NULL
UA005946,STATISTICIANS,"156,000.00",Year,NULL
UA005947,"SOFTWARE DEVELOPERS, APPLICATIONS","150,000.00",Year,NULL
UA005948,"COMPUTER SYSTEMS ANALYST","82,765.00",Year,NULL
UA005949,"COMPUTER SYSTEMS ANALYST","77,896.00",Year,NULL
UA005950,"SOFTWARE DEVELOPERS, APPLICATIONS","87,797.00",Year,NULL
UA005951,"SOFTWARE DEVELOPERS, APPLICATIONS","112,549.00",Year,NULL
UA005952,STATISTICIANS,"168,480.00",Year,NULL
UA005953,"MANAGEMENT ANALYSTS","83,658.00",Year,NULL
UA005954,"COMPUTER SYSTEMS ANALYST","70,517.00",Year,NULL
UA005955,"PEDIATRICIANS, GENERAL","140,000.00",Year,NULL
UA005956,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE, R&D","83,803.00",Year,NULL
UA005957,"SOFTWARE DEVELOPERS, APPLICATIONS","80,000.00",Year,NULL
UA005958,"ARCHITECTS, EXCEPT LANDSCAPE AND NAVAL","58,000.00",Year,NULL
UA005959,"COMPUTER SYSTEMS ANALYSTS","74,500.00",Year,NULL
UA005960,"SOFTWARE DEVELOPERS, APPLICATIONS",45.00,Hour,NULL
UA005961,"COMPUTER PROGRAMMERS","81,600.00",Year,NULL
UA005962,"SOFTWARE DEVELOPERS, APPLICATIONS","118,706.00",Year,NULL
UA005963,"COMPUTER SYSTEMS ANALYSTS",47.00,Hour,NULL
UA005964,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","107,000.00",Year,NULL
UA005965,"OPERATIONS RESEARCH ANALYSTS",42.00,Hour,NULL
UA005966,"SOFTWARE DEVELOPERS, APPLICATIONS","93,000.00",Year,NULL
UA005967,"SOFTWARE DEVELOPERS, APPLICATIONS","93,000.00",Year,NULL
UA005968,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA005969,"SOFTWARE DEVELOPERS, APPLICATIONS","87,693.00",Year,NULL
UA005970,"COMPUTER SYSTEMS ANALYSTS","85,000.00",Year,NULL
UA005971,"PHYSICIANS AND SURGEONS, ALL OTHER",105.60,Hour,NULL
UA005972,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","121,000.00",Year,NULL
UA005973,"SOFTWARE DEVELOPERS, APPLICATIONS","110,000.00",Year,NULL
UA005974,"BIOLOGICAL SCIENTISTS, ALL OTHER","50,250.00",Year,NULL
UA005975,"SOFTWARE DEVELOPERS, APPLICATIONS","123,000.00",Year,NULL
UA005976,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS","61,500.00",Year,NULL
UA005977,"COMPUTER PROGRAMMERS","65,603.00",Year,NULL
UA005978,"COMPUTER SYSTEMS ANALYSTS","74,422.00",Year,NULL
UA005979,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS",35.34,Hour,NULL
UA005980,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","65,000.00",Year,NULL
UA005981,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA005982,"COMPUTER PROGRAMMERS","64,605.00",Year,NULL
UA005983,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA005984,"COMPUTER SYSTEMS ANALYSTS","65,000.00",Year,NULL
UA005985,"COMPUTER SYSTEMS ANALYSTS","77,000.00",Year,NULL
UA005986,"COMPUTER OCCUPATIONS, ALL OTHER","94,200.00",Year,NULL
UA005987,"ART DIRECTORS","110,000.00",Year,NULL
UA005988,"FASHION DESIGNERS","110,000.00",Year,NULL
UA005989,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","125,050.00",Year,NULL
UA005990,"OPERATIONS RESEARCH ANALYSTS","108,000.00",Year,NULL
UA005991,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND","40,951.00",Year,NULL
UA005992,"FINANCIAL SPECIALISTS, ALL OTHER",26.28,Hour,NULL
UA005993,"SOFTWARE DEVELOPERS, APPLICATIONS","94,091.00",Year,NULL
UA005994,"BIOLOGICAL TECHNICIANS","62,000.00",Year,NULL
UA005995,"MANUFACTURING ENGINEERS","82,000.00",Year,NULL
UA005996,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","97,850.00",Year,NULL
UA005997,LAWYERS,43.00,Hour,NULL
UA005998,"COMPUTER SYSTEMS ANALYSTS","66,040.00",Year,NULL
UA005999,"COMPUTER SYSTEMS ANALYST","74,282.00",Year,NULL
UA006000,"COMPUTER SYSTEMS ANALYST","76,400.00",Year,NULL
UA006001,"SOFTWARE DEVELOPERS, APPLICATIONS","102,900.00",Year,NULL
UA006002,"COMPUTER PROGRAMMERS","60,700.00",Year,NULL
UA006003,"SOFTWARE DEVELOPERS, APPLICATIONS","105,400.00",Year,NULL
UA006004,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","146,619.00",Year,NULL
UA006005,"SOFTWARE DEVELOPERS, APPLICATIONS","135,000.00",Year,NULL
UA006006,"SOFTWARE DEVELOPERS, APPLICATIONS","125,000.00",Year,NULL
UA006007,"COMPUTER SYSTEMS ANALYSTS","102,000.00",Year,NULL
UA006008,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","90,000.00",Year,NULL
UA006009,"SOFTWARE DEVELOPERS, APPLICATIONS","80,000.00",Year,NULL
UA006010,"SOFTWARE DEVELOPERS, APPLICATIONS","81,000.00",Year,NULL
UA006011,"POSTSECONDARY TEACHERS, ALL OTHER","50,969.00",Year,NULL
UA006012,"COMPUTER SYSTEMS ANALYSTS","77,896.00",Year,NULL
UA006013,"SOFTWARE DEVELOPERS, APPLICATIONS","149,968.00",Year,NULL
UA006014,"INDUSTRIAL PRODUCTION MANAGERS","111,000.00",Year,NULL
UA006015,"COMPUTER SYSTEMS ANALYSTS","100,000.00",Year,NULL
UA006016,"SOFTWARE DEVELOPERS, APPLICATIONS","100,000.00",Year,NULL
UA006017,"COMPUTER SYSTEMS ANALYSTS","80,000.00",Year,NULL
UA006018,"MARKETING MANAGERS","120,000.00",Year,NULL
