JobApplyActivityId,JobId,UserAccountId,ApplyDate
9292,1692,UA007690,2018-08-06
9293,8160,UA003344,2018-09-05
9294,2250,UA004742,2018-08-15
9295,19338,UA000684,2018-05-18
9296,19725,UA000168,2018-06-18
9297,21079,UA000350,2018-05-07
9298,20608,UA008524,2018-09-25
9299,8997,UA006077,2018-06-29
9300,19338,UA000568,2018-07-08
9301,8497,UA001699,2018-05-21
9302,10399,UA002023,2018-08-13
9303,5680,UA009268,2018-08-03
9304,4066,UA009277,2018-06-19
9305,2889,UA002896,2018-07-21
9306,17737,UA006768,2018-08-23
9307,16249,UA009202,2018-05-12
9308,3579,UA009948,2018-07-15
9309,14422,UA009139,2018-07-06
9310,10983,UA006883,2018-08-06
9311,16918,UA000582,2018-06-14
9312,15733,UA009959,2018-08-27
9313,2630,UA003361,2018-05-19
9314,19712,UA001952,2018-07-07
9315,6678,UA000119,2018-07-22
9316,17609,UA007208,2018-07-28
9317,21400,UA003958,2018-05-15
9318,18555,UA002829,2018-06-30
9319,7496,UA003037,2018-08-31
9320,783,UA006212,2018-05-30
9321,17225,UA006130,2018-05-04
9322,17353,UA007103,2018-05-25
9323,240,UA008260,2018-08-22
9324,20788,UA000777,2018-08-06
9325,5113,UA005224,2018-08-28
9326,11089,UA003871,2018-07-16
9327,13654,UA006514,2018-09-28
9328,13620,UA006634,2018-08-19
9329,11622,UA002608,2018-09-09
9330,17919,UA000887,2018-08-19
9331,4915,UA000020,2018-06-08
9332,939,UA006289,2018-06-14
9333,12098,UA006576,2018-07-15
9334,12462,UA007713,2018-09-24
9335,18934,UA004924,2018-07-13
9336,19595,UA001148,2018-08-14
9337,20620,UA004494,2018-05-15
9338,6469,UA001517,2018-06-16
9339,5505,UA001924,2018-08-09
9340,15496,UA000431,2018-07-20
9341,489,UA000172,2018-10-01
9342,13075,UA009784,2018-06-04
9343,18526,UA004158,2018-09-27
9344,14633,UA009019,2018-09-27
9345,1290,UA002689,2018-05-29
9346,127,UA001637,2018-09-05
9347,12798,UA009577,2018-09-13
9348,8201,UA009401,2018-09-21
9349,4574,UA009991,2018-09-11
9350,15825,UA009945,2018-07-02
9351,20181,UA002166,2018-08-26
9352,16068,UA001706,2018-08-23
9353,8901,UA002394,2018-09-10
9354,5113,UA003780,2018-09-25
9355,6905,UA002211,2018-07-24
9356,7836,UA001666,2018-07-06
9357,12914,UA001442,2018-06-10
9358,9084,UA003235,2018-05-06
9359,15009,UA006896,2018-09-06
9360,8065,UA002944,2018-06-02
9361,9225,UA001418,2018-08-25
9362,4866,UA000866,2018-06-17
9363,16692,UA006254,2018-09-15
9364,4863,UA002933,2018-07-16
9365,20356,UA006910,2018-09-01
9366,21479,UA000172,2018-06-17
9367,11105,UA009118,2018-08-03
9368,17193,UA008639,2018-05-11
9369,20529,UA002487,2018-08-15
9370,14355,UA007229,2018-05-31
9371,11443,UA003997,2018-05-26
9372,3568,UA007165,2018-05-07
9373,6782,UA003197,2018-06-07
9374,4774,UA004764,2018-05-03
9375,3861,UA008088,2018-07-07
9376,5662,UA009772,2018-06-11
9377,15922,UA002743,2018-05-11
9378,18885,UA010131,2018-06-20
9379,14745,UA009258,2018-08-10
9380,12750,UA004986,2018-06-20
9381,3100,UA002719,2018-09-24
9382,11670,UA008017,2018-07-28
9383,14878,UA001529,2018-09-02
9384,20778,UA004931,2018-05-26
9385,8700,UA010168,2018-08-16
9386,18505,UA001842,2018-07-09
9387,5578,UA003206,2018-05-22
9388,10060,UA001139,2018-10-01
9389,2403,UA002775,2018-09-05
9390,3822,UA008103,2018-08-06
9391,4599,UA001905,2018-06-05
9392,19361,UA005769,2018-07-26
9393,16830,UA006242,2018-07-12
9394,14054,UA008507,2018-09-01
9395,317,UA000236,2018-09-09
9396,14200,UA003793,2018-07-01
9397,8357,UA002386,2018-08-27
9398,6101,UA003271,2018-09-22
9399,9688,UA003230,2018-05-24
9400,9128,UA004660,2018-08-05
9401,1256,UA009484,2018-06-25
9402,8392,UA002072,2018-05-06
9403,5449,UA003161,2018-09-05
9404,1177,UA000283,2018-06-11
9405,11004,UA003259,2018-09-19
9406,19046,UA007023,2018-06-17
9407,835,UA000069,2018-06-06
9408,8587,UA006041,2018-05-03
9409,11292,UA002895,2018-08-06
9410,16145,UA006526,2018-09-16
9411,13759,UA009188,2018-05-14
9412,15120,UA009107,2018-07-01
9413,18916,UA000542,2018-08-21
9414,6279,UA008459,2018-09-13
9415,12840,UA007796,2018-08-29
9416,6075,UA007696,2018-07-04
9417,1715,UA004675,2018-09-08
9418,21710,UA004932,2018-08-03
9419,13177,UA008705,2018-08-02
9420,11715,UA008809,2018-09-25
9421,17839,UA001045,2018-09-01
9422,18182,UA010153,2018-08-24
9423,16181,UA005143,2018-07-21
9424,19541,UA001269,2018-09-06
9425,2868,UA007093,2018-07-04
9426,15400,UA002356,2018-09-10
9427,16014,UA008990,2018-07-29
9428,7220,UA001554,2018-07-10
9429,19578,UA003687,2018-05-28
9430,15560,UA001672,2018-06-19
9431,15538,UA006022,2018-07-31
9432,5944,UA003945,2018-09-14
9433,21635,UA008894,2018-05-07
9434,983,UA005314,2018-05-30
9435,920,UA006830,2018-07-01
9436,524,UA000879,2018-08-14
9437,18387,UA007854,2018-07-23
9438,5783,UA004251,2018-09-15
9439,521,UA006835,2018-05-24
9440,20551,UA002193,2018-06-09
9441,19162,UA006854,2018-09-13
9442,2831,UA001702,2018-07-12
9443,9707,UA004263,2018-06-10
9444,20395,UA007155,2018-05-09
9445,21563,UA004250,2018-06-12
9446,19565,UA009725,2018-06-25
9447,15184,UA009862,2018-08-18
9448,5346,UA004049,2018-09-05
9449,6363,UA001757,2018-05-27
9450,20037,UA007572,2018-09-15
9451,2488,UA008644,2018-05-16
9452,11755,UA005535,2018-09-22
9453,19584,UA006296,2018-07-10
9454,17921,UA008962,2018-05-18
9455,20652,UA000134,2018-07-28
9456,316,UA005133,2018-08-26
9457,15379,UA009621,2018-06-29
9458,17893,UA001384,2018-07-05
9459,9053,UA001620,2018-09-19
9460,21291,UA002629,2018-06-07
9461,13249,UA005603,2018-09-08
9462,15274,UA010171,2018-06-25
9463,6489,UA003598,2018-09-17
9464,17352,UA001006,2018-09-21
9465,7311,UA002358,2018-06-20
9466,16079,UA009863,2018-08-30
9467,9536,UA000651,2018-06-18
9468,9883,UA006947,2018-06-15
9469,2123,UA009103,2018-07-08
9470,3395,UA000273,2018-09-11
9471,5782,UA004443,2018-06-16
9472,10557,UA000548,2018-07-21
9473,11863,UA007031,2018-09-02
9474,7856,UA002207,2018-07-15
9475,20397,UA009034,2018-07-08
9476,4588,UA000624,2018-05-29
9477,13735,UA007716,2018-06-22
9478,10635,UA002586,2018-08-07
9479,4834,UA000298,2018-05-18
9480,18063,UA009546,2018-09-07
9481,2800,UA002912,2018-05-30
9482,3290,UA003460,2018-08-03
9483,784,UA010083,2018-05-16
9484,15149,UA004751,2018-08-02
9485,3537,UA001975,2018-05-14
9486,15862,UA009314,2018-09-11
9487,11141,UA005514,2018-05-06
9488,20606,UA000611,2018-06-23
9489,3732,UA010066,2018-09-25
9490,5487,UA006490,2018-08-03
9491,21346,UA003196,2018-05-25
9492,8887,UA007495,2018-07-07
9493,4994,UA009530,2018-08-30
9494,16192,UA007709,2018-05-29
9495,10480,UA006878,2018-09-04
9496,6506,UA002879,2018-08-23
9497,3545,UA003950,2018-06-21
9498,6537,UA002885,2018-09-17
9499,3011,UA000998,2018-05-16
9500,20971,UA001725,2018-07-08
9501,19905,UA004523,2018-10-01
9502,1138,UA003607,2018-09-28
9503,17774,UA001897,2018-08-26
9504,14007,UA006077,2018-08-27
9505,11398,UA003964,2018-06-13
9506,7901,UA005439,2018-05-24
9507,15761,UA009522,2018-06-12
9508,11655,UA008966,2018-07-14
9509,16597,UA006799,2018-05-25
9510,3478,UA006681,2018-07-05
9511,3983,UA006223,2018-05-17
9512,21351,UA005192,2018-07-17
9513,13558,UA002580,2018-07-19
9514,6339,UA003704,2018-05-11
9515,15812,UA004113,2018-06-09
9516,14591,UA003516,2018-06-26
9517,11370,UA004915,2018-05-09
9518,11736,UA000955,2018-05-03
9519,6270,UA009774,2018-09-15
9520,2596,UA002648,2018-06-23
9521,11689,UA003138,2018-09-26
9522,10332,UA000684,2018-06-20
9523,12261,UA007913,2018-09-25
9524,17991,UA004931,2018-09-08
9525,10849,UA007667,2018-09-29
9526,2843,UA004422,2018-05-01
9527,21786,UA006878,2018-09-07
9528,8659,UA000305,2018-07-22
9529,9655,UA006040,2018-05-29
9530,8281,UA006870,2018-07-14
9531,13827,UA000350,2018-08-11
9532,9284,UA009999,2018-07-01
9533,21354,UA002483,2018-07-22
9534,8094,UA003230,2018-07-30
9535,7078,UA004357,2018-07-20
9536,2701,UA009806,2018-08-22
9537,6820,UA001542,2018-08-10
9538,9074,UA008377,2018-06-11
9539,3273,UA004607,2018-05-05
9540,12872,UA004063,2018-05-10
9541,1402,UA008344,2018-06-11
9542,19694,UA003640,2018-08-25
9543,13825,UA005384,2018-06-10
9544,15052,UA002931,2018-07-09
9545,17,UA003155,2018-05-26
9546,8915,UA006721,2018-09-04
9547,18203,UA008013,2018-07-23
9548,7537,UA005435,2018-09-07
9549,16739,UA002498,2018-05-01
9550,17097,UA008514,2018-08-09
9551,19143,UA009264,2018-08-19
9552,9904,UA006238,2018-05-06
9553,13269,UA004116,2018-06-27
9554,8450,UA004663,2018-06-21
9555,726,UA008243,2018-07-19
9556,3968,UA007209,2018-09-30
9557,18078,UA004997,2018-08-02
9558,16870,UA007010,2018-06-04
9559,17573,UA009862,2018-08-10
9560,10941,UA007047,2018-08-11
9561,14150,UA002051,2018-06-11
9562,7575,UA005256,2018-08-26
9563,19324,UA006075,2018-05-09
9564,8620,UA000456,2018-08-21
9565,10453,UA004060,2018-09-07
9566,11399,UA008454,2018-08-10
9567,16953,UA008201,2018-07-15
9568,10498,UA004958,2018-08-14
9569,14399,UA000709,2018-09-11
9570,3232,UA009525,2018-09-08
9571,15580,UA000660,2018-09-22
9572,8604,UA006424,2018-09-01
9573,21690,UA009221,2018-07-23
9574,16021,UA000664,2018-06-17
9575,1493,UA000983,2018-05-02
9576,9737,UA006636,2018-06-06
9577,12052,UA003123,2018-07-08
9578,1123,UA007364,2018-06-04
9579,10458,UA009469,2018-05-23
9580,10922,UA007743,2018-06-04
9581,5512,UA003661,2018-07-16
9582,12888,UA007216,2018-09-13
9583,6828,UA009876,2018-07-07
9584,8203,UA006886,2018-08-22
9585,5875,UA004137,2018-08-05
9586,12955,UA009559,2018-07-10
9587,7300,UA000663,2018-08-01
9588,5718,UA009410,2018-09-24
9589,838,UA008222,2018-05-21
9590,2257,UA005979,2018-09-21
9591,18014,UA004520,2018-07-20
9592,2318,UA010016,2018-09-24
9593,20891,UA002166,2018-06-30
9594,5666,UA000004,2018-08-19
9595,191,UA000715,2018-05-26
9596,21630,UA010023,2018-07-10
9597,7454,UA000367,2018-06-03
9598,13659,UA008640,2018-09-02
9599,21265,UA009837,2018-08-08
9600,11414,UA005997,2018-05-07
9601,7517,UA006557,2018-06-08
9602,16444,UA007308,2018-05-30
9603,19727,UA002326,2018-09-25
9604,13812,UA005204,2018-09-16
9605,6436,UA007856,2018-09-09
9606,15269,UA009947,2018-05-22
9607,5778,UA000951,2018-07-12
9608,5438,UA006587,2018-07-22
9609,3578,UA008452,2018-05-12
9610,512,UA004706,2018-05-28
9611,19640,UA004563,2018-06-06
9612,2682,UA000475,2018-09-04
9613,7076,UA007753,2018-05-23
9614,18867,UA001698,2018-08-07
9615,5796,UA008304,2018-07-20
9616,14943,UA006536,2018-07-22
9617,17165,UA003514,2018-08-08
9618,8628,UA007112,2018-07-11
9619,11174,UA008690,2018-07-22
9620,13911,UA009115,2018-05-22
9621,16091,UA009211,2018-07-21
9622,20328,UA004089,2018-07-23
9623,15101,UA002557,2018-06-21
9624,18648,UA002742,2018-09-21
9625,7673,UA005912,2018-06-30
9626,7360,UA006500,2018-06-05
9627,15336,UA006854,2018-05-10
9628,8369,UA001147,2018-09-25
9629,2765,UA008502,2018-05-04
9630,13401,UA007805,2018-07-13
9631,10688,UA004605,2018-07-11
9632,5373,UA000977,2018-08-22
9633,14281,UA003899,2018-05-15
9634,17217,UA005272,2018-08-11
9635,6531,UA003118,2018-05-05
9636,16428,UA003536,2018-09-01
9637,12068,UA000103,2018-07-21
9638,7919,UA004249,2018-08-25
9639,8119,UA009864,2018-06-16
9640,18853,UA007151,2018-06-06
9641,2058,UA009877,2018-08-31
9642,13917,UA000916,2018-06-28
9643,16139,UA003122,2018-09-13
9644,19703,UA006380,2018-05-11
9645,1254,UA000815,2018-08-02
9646,15171,UA004046,2018-06-09
9647,1427,UA000847,2018-08-31
9648,18842,UA001551,2018-07-06
9649,1563,UA009637,2018-08-12
9650,6530,UA008830,2018-08-17
9651,17690,UA006088,2018-09-17
9652,4584,UA000329,2018-06-08
9653,20640,UA004938,2018-07-13
9654,16962,UA004855,2018-07-03
9655,15525,UA003437,2018-07-25
9656,3630,UA008891,2018-06-28
9657,21368,UA004120,2018-06-01
9658,16915,UA008614,2018-08-31
9659,11936,UA000338,2018-05-23
9660,18902,UA002748,2018-06-30
9661,12326,UA004832,2018-08-12
9662,11645,UA004071,2018-05-18
9663,9961,UA005435,2018-07-16
9664,5075,UA007819,2018-05-22
9665,8458,UA000563,2018-07-22
9666,17287,UA003558,2018-07-03
9667,845,UA010155,2018-06-25
9668,8184,UA007530,2018-05-11
9669,20587,UA009885,2018-09-19
9670,3192,UA008526,2018-06-02
9671,5162,UA006331,2018-06-16
9672,4353,UA009112,2018-08-11
9673,7704,UA009702,2018-08-22
9674,551,UA004905,2018-07-24
9675,10698,UA008710,2018-06-02
9676,10711,UA007652,2018-09-09
9677,19676,UA002823,2018-05-31
9678,17260,UA002211,2018-07-26
9679,15725,UA007664,2018-06-10
9680,16216,UA003753,2018-09-11
9681,4943,UA008856,2018-07-24
9682,6421,UA002529,2018-06-03
9683,434,UA006623,2018-05-15
9684,12363,UA005567,2018-09-20
9685,11669,UA004792,2018-09-03
9686,15282,UA003153,2018-08-17
9687,1205,UA008497,2018-08-16
9688,19009,UA005474,2018-07-09
9689,15441,UA000058,2018-07-18
9690,8626,UA006941,2018-06-14
9691,7240,UA006155,2018-07-27
9692,14246,UA004070,2018-06-03
9693,5655,UA006081,2018-05-20
9694,9734,UA009378,2018-05-04
9695,13216,UA003524,2018-09-20
9696,21799,UA000483,2018-06-12
9697,12415,UA007838,2018-07-25
9698,18581,UA001019,2018-05-15
9699,5177,UA000935,2018-05-14
9700,15132,UA000293,2018-05-17
9701,21656,UA004305,2018-09-27
9702,10672,UA006072,2018-08-02
9703,11675,UA005552,2018-05-17
9704,2426,UA006414,2018-08-02
9705,15469,UA001725,2018-05-28
9706,1877,UA007113,2018-08-13
9707,10895,UA009530,2018-09-15
9708,11190,UA007069,2018-05-11
9709,877,UA003608,2018-06-25
9710,21782,UA003974,2018-09-19
9711,7507,UA006498,2018-05-04
9712,4416,UA000656,2018-05-15
9713,3472,UA009172,2018-06-27
9714,3857,UA005184,2018-06-25
9715,12833,UA005266,2018-07-27
9716,13681,UA004071,2018-06-01
9717,5723,UA005005,2018-07-15
9718,17852,UA000683,2018-06-22
9719,16271,UA009828,2018-08-02
9720,5707,UA002175,2018-09-27
9721,9873,UA002273,2018-06-18
9722,1093,UA004890,2018-07-02
9723,14854,UA001553,2018-08-07
9724,15448,UA009208,2018-08-30
9725,20261,UA000659,2018-06-09
9726,7753,UA002814,2018-07-06
9727,18216,UA000141,2018-05-26
9728,2437,UA010145,2018-08-05
9729,16444,UA001239,2018-09-03
9730,1192,UA000428,2018-07-22
9731,4845,UA006969,2018-07-22
9732,8187,UA000329,2018-06-06
9733,17958,UA002527,2018-08-27
9734,15258,UA007434,2018-06-12
9735,4431,UA002434,2018-08-01
9736,6003,UA003555,2018-06-21
9737,20089,UA007478,2018-09-24
9738,16322,UA001898,2018-05-25
9739,12676,UA001790,2018-08-16
9740,20739,UA009268,2018-06-03
9741,17581,UA004994,2018-05-02
9742,19624,UA001094,2018-07-09
9743,15794,UA004317,2018-08-30
9744,5967,UA003790,2018-07-04
9745,8635,UA001284,2018-09-15
9746,5873,UA001866,2018-09-24
9747,4664,UA005439,2018-06-01
9748,11856,UA005287,2018-07-05
9749,13770,UA003134,2018-09-17
9750,4447,UA004790,2018-09-04
9751,3386,UA001238,2018-07-23
9752,20818,UA009820,2018-06-09
9753,17506,UA000168,2018-09-24
9754,12053,UA009503,2018-06-30
9755,12971,UA004783,2018-09-15
9756,12673,UA002786,2018-06-13
9757,828,UA000120,2018-08-11
9758,1897,UA000706,2018-07-18
9759,14305,UA002574,2018-06-02
9760,13462,UA003202,2018-08-11
9761,10339,UA007439,2018-09-28
9762,14870,UA003072,2018-06-29
9763,10356,UA005411,2018-05-24
9764,16199,UA002491,2018-08-28
9765,18004,UA008396,2018-06-27
9766,6546,UA000376,2018-06-01
9767,20302,UA010041,2018-05-15
9768,21568,UA002561,2018-06-13
9769,20622,UA004146,2018-05-25
9770,15447,UA004804,2018-08-21
9771,19456,UA000146,2018-08-23
9772,5633,UA004771,2018-06-18
9773,14453,UA009538,2018-08-04
9774,917,UA003883,2018-05-12
9775,7214,UA003040,2018-09-02
9776,8753,UA007556,2018-07-01
9777,7771,UA002280,2018-06-05
9778,15908,UA009798,2018-07-04
9779,4408,UA005568,2018-08-16
9780,3195,UA009893,2018-06-29
9781,18910,UA008906,2018-05-27
9782,13162,UA002580,2018-08-02
9783,1423,UA004719,2018-07-13
9784,17710,UA008388,2018-09-29
9785,17612,UA006694,2018-06-05
9786,7649,UA001705,2018-06-12
9787,21726,UA009192,2018-07-18
9788,3682,UA001526,2018-09-25
9789,19012,UA005107,2018-07-29
9790,21639,UA005159,2018-09-24
9791,3203,UA004662,2018-07-18
9792,11729,UA007333,2018-09-14
9793,14482,UA002637,2018-09-19
9794,13549,UA006804,2018-06-06
9795,12030,UA000167,2018-09-27
9796,8705,UA003240,2018-07-17
9797,21374,UA005963,2018-08-17
9798,13253,UA000958,2018-05-17
9799,4315,UA004675,2018-09-09
9800,7585,UA000913,2018-06-09
9801,9022,UA008437,2018-07-06
9802,5866,UA006378,2018-09-13
9803,3112,UA002095,2018-06-26
9804,2569,UA002570,2018-07-21
9805,487,UA003074,2018-06-12
9806,10420,UA001727,2018-09-09
9807,17133,UA007558,2018-08-09
9808,7103,UA009361,2018-08-18
9809,13297,UA000210,2018-05-07
9810,15239,UA006941,2018-07-27
9811,10076,UA000589,2018-10-01
9812,4153,UA007476,2018-06-22
9813,13292,UA009953,2018-05-14
9814,11558,UA001124,2018-07-01
9815,14342,UA001442,2018-05-28
9816,4871,UA008632,2018-09-28
9817,12543,UA004890,2018-07-11
9818,5425,UA004561,2018-08-24
9819,8032,UA006278,2018-06-10
9820,2578,UA007837,2018-07-19
9821,10871,UA007047,2018-08-07
9822,17379,UA009123,2018-06-15
9823,10232,UA007947,2018-08-15
9824,21607,UA002193,2018-08-31
9825,2631,UA004041,2018-07-05
9826,16117,UA004045,2018-07-21
9827,12196,UA006176,2018-05-28
9828,12420,UA009165,2018-07-28
9829,16762,UA005925,2018-08-03
9830,5941,UA009005,2018-08-28
9831,8078,UA002127,2018-05-03
9832,3233,UA006391,2018-06-04
9833,21330,UA004392,2018-07-23
9834,3833,UA002908,2018-07-07
9835,19264,UA007814,2018-05-21
9836,8681,UA005528,2018-05-22
9837,1477,UA008683,2018-05-31
9838,6615,UA004111,2018-08-26
9839,12308,UA001054,2018-06-07
9840,10436,UA009800,2018-09-28
9841,5067,UA008035,2018-06-08
9842,4071,UA006596,2018-09-17
9843,5311,UA001929,2018-06-05
9844,12031,UA010161,2018-06-11
9845,9602,UA008442,2018-08-25
9846,6811,UA002483,2018-07-08
9847,20520,UA005390,2018-08-07
9848,12409,UA006441,2018-05-30
9849,17200,UA001367,2018-06-15
9850,16752,UA002422,2018-08-01
9851,4769,UA000985,2018-06-08
9852,9144,UA002075,2018-05-10
9853,8898,UA006736,2018-06-02
9854,2100,UA003160,2018-07-29
9855,10750,UA000563,2018-06-01
9856,6228,UA004474,2018-05-16
9857,15182,UA005290,2018-09-11
9858,14713,UA007478,2018-05-24
9859,20376,UA007129,2018-05-20
9860,9239,UA005724,2018-06-05
9861,20934,UA001844,2018-08-26
9862,19084,UA007211,2018-09-20
9863,13846,UA009720,2018-07-30
9864,13957,UA003417,2018-06-28
9865,12187,UA002928,2018-08-04
9866,1730,UA003434,2018-06-03
9867,11569,UA002110,2018-09-10
9868,15508,UA005182,2018-05-02
9869,7291,UA008811,2018-06-09
9870,18732,UA009535,2018-07-03
9871,13580,UA002055,2018-05-22
9872,4891,UA010108,2018-06-13
9873,15014,UA004596,2018-08-28
9874,16409,UA000678,2018-08-29
9875,11125,UA008367,2018-05-14
9876,12806,UA004297,2018-09-23
9877,21506,UA003107,2018-06-15
9878,8809,UA006036,2018-06-16
9879,8743,UA001836,2018-05-19
9880,13314,UA004893,2018-09-29
9881,17512,UA007467,2018-06-27
9882,8726,UA005216,2018-10-01
9883,21174,UA007619,2018-09-02
9884,9714,UA005950,2018-08-07
9885,20700,UA006360,2018-07-30
9886,19000,UA009947,2018-05-15
9887,10357,UA002987,2018-06-24
9888,1185,UA006827,2018-09-02
9889,2484,UA004023,2018-07-31
9890,12553,UA002744,2018-06-07
9891,13791,UA004858,2018-08-21
9892,12916,UA008447,2018-07-21
9893,2844,UA007790,2018-05-24
9894,3135,UA000856,2018-07-10
9895,8890,UA009569,2018-06-19
9896,12464,UA006704,2018-05-15
9897,13329,UA006690,2018-05-11
9898,20312,UA000899,2018-09-16
9899,14572,UA009537,2018-06-09
9900,5621,UA004118,2018-05-22
9901,10411,UA000894,2018-07-16
9902,11625,UA005130,2018-08-09
9903,15544,UA008271,2018-05-03
9904,5942,UA005046,2018-08-05
9905,3301,UA006736,2018-08-29
9906,10075,UA007479,2018-08-19
9907,15986,UA002938,2018-07-25
9908,13390,UA006960,2018-07-18
9909,12422,UA008605,2018-07-17
9910,10958,UA006214,2018-08-15
9911,17249,UA005770,2018-07-27
9912,13154,UA006958,2018-10-01
9913,9367,UA006565,2018-07-08
9914,13511,UA003980,2018-08-28
9915,7408,UA003641,2018-09-26
9916,17461,UA003063,2018-06-24
9917,17657,UA006241,2018-07-21
9918,20656,UA005898,2018-07-14
9919,10930,UA009415,2018-07-05
9920,5160,UA001296,2018-09-25
9921,1751,UA003993,2018-09-16
9922,8874,UA003237,2018-08-24
9923,1843,UA004694,2018-08-17
9924,16377,UA006007,2018-09-24
9925,13302,UA003984,2018-06-30
9926,4216,UA003175,2018-06-12
9927,14268,UA000465,2018-06-13
9928,6690,UA001999,2018-07-24
9929,2491,UA008999,2018-08-02
9930,13201,UA004723,2018-08-24
9931,9117,UA004635,2018-05-23
9932,17238,UA005000,2018-05-30
9933,89,UA007090,2018-06-26
9934,2773,UA010029,2018-07-15
9935,10983,UA007191,2018-08-06
9936,13512,UA006600,2018-09-29
9937,5882,UA008920,2018-06-30
9938,20369,UA007589,2018-06-10
9939,14322,UA008284,2018-07-28
9940,7310,UA002278,2018-05-04
9941,20086,UA006631,2018-06-09
9942,7113,UA005051,2018-07-07
