UserAccountId,IsWorking,StartDate,EndDate,JobTitle,FullTime,CompanyName,WorkSiteCity,WorkSiteState,WorkSiteCountry,WorkSitePostCode,Description
UA005943,Y,2017-10-10,2020-10-07,"TECHNOLOGY LEAD - US",Y,"INFOSYS LIMITED",BOTHELL,WA,NULL,98021,"COMPUTER SYSTEMS ANALYST"
UA005944,N,2017-10-23,2020-10-20,"TECHNOLOGY LEAD - US",Y,"INFOSYS LIMITED",CHARLOTTE,NC,NULL,28273-8115,"COMPUTER SYSTEMS ANALYST"
UA005945,Y,2017-10-10,2020-10-07,"TECHNOLOGY ARCHITECT - US",Y,"INFOSYS LIMITED","SAN JOSE",CA,NULL,95134,"COMPUTER SYSTEMS ENGINEERS/ARCHITECTS"
UA005946,N,2017-10-23,2020-10-23,"TECHNICAL QA ANALYST (15-2041.02)",Y,"ADVANCED CLINICAL, LLC",WALTHAM,MA,NULL,2451,STATISTICIANS
UA005947,N,2017-10-02,2020-10-01,"SOFTWARE DEVELOPMENT ENGINEER II",Y,"AMAZON FULFILLMENT SERVICES, INC.",SEATTLE,WA,NULL,98121,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005948,N,2018-03-28,2021-03-25,"TECHNOLOGY ANALYST - US",Y,"INFOSYS LIMITED","SAN FRANCISCO",CA,NULL,94105,"COMPUTER SYSTEMS ANALYST"
UA005949,N,2018-03-28,2021-03-25,"TECHNOLOGY LEAD - US",Y,"INFOSYS LIMITED",RICHMOND,VA,NULL,23224,"COMPUTER SYSTEMS ANALYST"
UA005950,Y,2017-10-10,2020-10-09,"PROGRAMMER ANALYST",Y,"VINTECH SOLUTIONS INC",OLIVETTE,MO,NULL,63132,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005951,Y,2017-10-22,2020-10-21,"SR SOFTWARE ENGINEER",Y,"OSLO SOLUTIONS LLC",REDMOND,WA,NULL,98052,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005952,Y,2017-10-16,2020-10-16,"STATISTICAL PROGRAMMER",Y,"INVENTIV HEALTH INC.","BERKELEY HEIGHTS",NJ,NULL,7922,STATISTICIANS
UA005953,Y,2017-10-09,2020-10-08,"TEAM LEAD - FUNCTIONAL CONSULTANT",Y,"SYSTIME COMPUTER CORPORATION",GARNER,NC,NULL,27529,"MANAGEMENT ANALYSTS"
UA005954,Y,2017-10-10,2020-10-07,"TECHNOLOGY LEAD - US - PRACTITIONER",Y,"INFOSYS LIMITED",MILWAUKEE,WI,NULL,53208,"COMPUTER SYSTEMS ANALYST"
UA005955,Y,2018-01-13,2021-01-12,"PHYSICIAN (PEDIATRICIAN)",Y,"P.R.I.M.A., INC.",CUMBERLAND,RI,NULL,2864,"PEDIATRICIANS, GENERAL"
UA005956,Y,2017-11-01,2020-10-31,"SOFTWARE ENGINEER II",Y,"AMERICAN INSTITUTES FOR RESEARCH",WASHINGTON,DC,NULL,20007,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE, R&D"
UA005957,N,2017-10-02,2020-07-09,"BI ADMINISTRATOR",Y,"HEXARING, INC",CHATTANOOGA,TN,NULL,37402,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005958,Y,2017-10-10,2020-10-09,"JUNIOR ARCHITECT",Y,"ODA - ARCHITECTURE, P.C.","NEW YORK",NY,NULL,10003,"ARCHITECTS, EXCEPT LANDSCAPE AND NAVAL"
UA005959,Y,2017-10-16,2020-10-15,"QUALITY ASSURANCE TEST LEAD (QA ANALYST)",Y,"3I INFOTECH, INC.","ELK GROVE",CA,NULL,95758,"COMPUTER SYSTEMS ANALYSTS"
UA005960,N,2017-10-11,2020-10-10,"COMPUTER SOFTWARE DEVELOPER",Y,"YASHCO SYSTEMS, INC.","CHEVY CHASE",MD,NULL,20815,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005961,Y,2017-10-01,2020-09-30,"COMPUTER PROGRAMMER",Y,"AMARAM TECHNOLOGY CORPORATION",VIENNA,VA,NULL,22182,"COMPUTER PROGRAMMERS"
UA005962,N,2017-10-16,2020-10-15,"SOFTWARE ENGINEER",Y,"MITCHELL/MARTIN, INC.",PENNINGTON,NJ,NULL,8534,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005963,N,2017-10-01,2020-10-01,"ADVANCED PROGRAMMER ANALYST",Y,"KFORCE INC.",LINTHICUM,MD,NULL,21090,"COMPUTER SYSTEMS ANALYSTS"
UA005964,N,2017-10-09,2020-10-08,"ACCOUNT MANAGER (1615.34646)",Y,"GOOGLE INC.",CHICAGO,IL,NULL,60607,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS"
UA005965,N,2017-10-01,2020-10-01,"ADVANCED BUSINESS ANALYST",Y,"KFORCE INC.",DETROIT,MI,NULL,48243,"OPERATIONS RESEARCH ANALYSTS"
UA005966,N,2017-12-31,2020-12-31,"SR. PROGRAMMER ANALYST",Y,"EVEREST CONSULTING GROUP, INC.,",WASHINGTON,DC,NULL,20005,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005967,Y,2017-09-29,2020-09-29,"SR. PROGRAMMER ANALYST",Y,"EVEREST CONSULTING GROUP, INC.,",WASHINGTON,DC,NULL,20005,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005968,Y,2017-09-29,2020-09-29,"SR. PROGRAMMER ANALYST",Y,"EVEREST CONSULTING GROUP, INC.,",MASON,OH,NULL,45040,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005969,Y,2017-11-25,2020-11-24,"SR. PROGRAMMER ANALYST",Y,"SOFT LABS NA, INC",PRINCETON,NJ,NULL,8541,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005970,N,2017-10-16,2020-10-15,"BUSINESS ANALYST",Y,"DIGIPULSE TECHNOLOGIES, INC.","CHERRY HILL",NJ,NULL,8002,"COMPUTER SYSTEMS ANALYSTS"
UA005971,Y,2017-10-01,2020-09-30,"HOSPITALIST (PHYSICIAN)",N,"TRINITY CLINIC",JACKSONVILLE,TX,NULL,75766,"PHYSICIANS AND SURGEONS, ALL OTHER"
UA005972,N,2017-10-05,2020-10-04,MANAGER,Y,"DELOITTE CONSULTING LLP",MCLEAN,VA,NULL,22101,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA005973,Y,2017-10-15,2020-10-15,"SOFTWARE APPLICATION DEVELOPER",Y,"INTEPROS INCORPORATED",ENGLEWOOD,CO,NULL,80112,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005974,N,2017-11-06,2020-11-05,"ASSOCIATE COMPUTATIONAL BIOLOGIST",Y,"THE BROAD INSTITUTE, INC.",CAMBRIDGE,MA,NULL,2142,"BIOLOGICAL SCIENTISTS, ALL OTHER"
UA005975,N,2017-10-10,2020-10-09,"SENIOR SOFTWARE DEVELOPER",Y,"MONDEE INC","FOSTER CITY",CA,NULL,94404,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005976,N,2018-03-02,2021-03-01,"RESEARCH ASSISTANT",Y,"WAYNE STATE UNIVERSITY",DETROIT,MI,NULL,48201,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS"
UA005977,N,2017-09-29,2018-12-31,"APPLICATION DEVELOPER",Y,"IBM INDIA PRIVATE LIMITED",COLUMBIA,SC,NULL,29201,"COMPUTER PROGRAMMERS"
UA005978,Y,2017-10-16,2020-10-16,"BUSINESS SYSTEMS ANALYST",Y,"EXPLICIT SYSTEMS USA, INC.",SACRAMENTO,CA,NULL,95814,"COMPUTER SYSTEMS ANALYSTS"
UA005979,Y,2017-09-30,2020-09-29,"NETWORK ENGINEER",Y,"EATEAM, INC.",CUMBERLAND,RI,NULL,2864,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
UA005980,Y,2017-10-05,2019-09-08,"NETWORK AND SYSTEMS ADMINISTRATORS",Y,"SYSTEL INC OF DELAWARE",HARTFORD,CT,NULL,6103,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
UA005981,Y,2017-10-06,2020-10-05,"APPLICATION DEVELOPER",Y,"TELLIGEN TECH INC.",ALBANY,NY,NULL,12210,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005982,Y,2017-09-29,2020-09-27,DEVELOPER,Y,"TATA CONSULTANCY SERVICES LIMITED",HOUSTON,TX,NULL,77019,"COMPUTER PROGRAMMERS"
UA005983,Y,2018-01-29,2021-01-28,ANALYST,Y,"TATA CONSULTANCY SERVICES LIMITED",ATLANTA,GA,NULL,30339,"COMPUTER SYSTEMS ANALYSTS"
UA005984,Y,2017-10-03,2020-10-02,ANALYST,Y,"DELOITTE CONSULTING LLP",MCLEAN,VA,NULL,22101,"COMPUTER SYSTEMS ANALYSTS"
UA005985,N,2017-10-01,2020-09-30,"COMPUTER SYSTEM ANALYST",Y,"ABUNDANCE IT INC","THE WOODLANS",TX,NULL,77381,"COMPUTER SYSTEMS ANALYSTS"
UA005986,Y,2017-10-02,2020-10-01,"QUALITY ASSURANCE ANALYST",Y,"INNOVATECH SOLUTIONS, INC.",RESTON,VA,NULL,20190,"COMPUTER OCCUPATIONS, ALL OTHER"
UA005987,Y,2017-10-01,2019-10-01,"SENIOR CREATIVE DIRECTOR, STORE EXPERIENCE",Y,"AMERICAN EAGLE OUTFITTERS, INC.","NEW YORK",NY,NULL,10016,"ART DIRECTORS"
UA005988,N,2017-10-09,2020-10-09,"MANAGER - FABRIC DEVELOPMENT KNITS",Y,"AMERICAN EAGLE OUTFITTERS, INC.","NEW YORK",NY,NULL,10016,"FASHION DESIGNERS"
UA005989,Y,2018-03-07,2021-03-07,"MEMBER OF TECHNICAL STAFF",Y,"BIG SWITCH NETWORKS, INC.","SANTA CLARA",CA,NULL,95054,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA005990,N,2018-02-16,2021-02-15,"RISK SENIOR ANALYST",Y,"BARCLAYS BANK DELAWARE",WILMINGTON,DE,NULL,19801,"OPERATIONS RESEARCH ANALYSTS"
UA005991,N,2017-10-15,2020-10-14,TEACHER,Y,"DOUGHERTY COUNTY SCHOOL SYSTEMS",ALBANY,GA,NULL,31706,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND"
UA005992,N,2017-10-02,2020-10-02,"FINANCIAL SPECIALIST",N,"MAGELLAN GLOBAL LUXURY DISTRIBUTION CORP.",WESTBURY,NY,NULL,11590,"FINANCIAL SPECIALISTS, ALL OTHER"
UA005993,N,2017-12-01,2020-12-01,"APPLICATION DEVELOPER",Y,"INNERWORKINGS, INC.",CHICAGO,IL,NULL,60654,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA005994,N,2017-10-16,2020-10-15,"RESEARCH ASSISTANT",Y,"MEMORIAL SLOAN-KETTERING CANCER CENTER","NEW YORK",NY,NULL,10065,"BIOLOGICAL TECHNICIANS"
UA005995,Y,2017-10-16,2020-10-15,"LAUNCH MANUFACTURING ENGINEER",Y,"AI-CARES, LLC","AUBURN HILLS",MI,NULL,48326,"MANUFACTURING ENGINEERS"
UA005996,Y,2017-10-02,2020-10-01,"SENIOR SITECORE/.NET DEVELOPER",Y,"PENNWELL CORPORATION","EL DORADO HILLS",CA,NULL,95762,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA005997,Y,2017-10-01,2020-09-30,LAWYER,Y,"PR LAW CENTER INC","MONTEREY PARK",CA,NULL,91754,LAWYERS
UA005998,N,2017-10-15,2020-10-15,"COMPUTER SYSTEMS ANALYSTS",Y,"ERNST & YOUNG U.S. LLP",ISELIN,NJ,NULL,8830,"COMPUTER SYSTEMS ANALYSTS"
UA005999,Y,2018-03-29,2021-03-26,"TECHNOLOGY LEAD - US",Y,"INFOSYS LIMITED",ANCHORAGE,AK,NULL,99503,"COMPUTER SYSTEMS ANALYST"
UA006000,N,2017-10-09,2020-10-06,"CONSULTANT - US",Y,"INFOSYS LIMITED",MILWAUKEE,WI,NULL,53202,"COMPUTER SYSTEMS ANALYST"
UA006001,Y,2018-03-30,2021-03-29,"SOFTWARE DEVELOPMENT ENGINEER I",Y,"AMAZON CORPORATE LLC",SEATTLE,WA,NULL,98109,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006002,N,2018-01-01,2020-12-31,DEVELOPER,Y,"TATA CONSULTANCY SERVICES LIMITED",WILSON,NC,NULL,27893,"COMPUTER PROGRAMMERS"
UA006003,N,2017-11-09,2020-11-08,"SR. SOFTWARE DEVELOPER",Y,"ENTRUST DATACARD CORPORATION",SHAKOPEE,MN,NULL,55379,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006004,N,2017-10-05,2020-10-04,"SOFTWARE ENGINEER STAFF",Y,"JUNIPER NETWORKS, INC.",SUNNYVALE,CA,NULL,94089,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA006005,N,2017-10-16,2020-10-15,"SENIOR APPLICATION DEVELOPER",Y,"STARBUCKS COFFEE COMPANY",SEATTLE,WA,NULL,98134,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006006,Y,2017-10-23,2020-10-22,"SENIOR APPLICATION DEVELOPER",Y,"STARBUCKS COFFEE COMPANY",SEATTLE,WA,NULL,98134,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006007,Y,2017-10-23,2020-10-22,"SYSTEMS ANALYST II",Y,"STARBUCKS COFFEE COMPANY",SEATTLE,WA,NULL,98134,"COMPUTER SYSTEMS ANALYSTS"
UA006008,Y,2017-10-06,2020-10-05,"HOME ENTERTAINMENT CREATIVE MARKETING MANAGER",Y,"AMAZON FULFILLMENT SERVICES, INC.","SANTA MONICA",CA,NULL,90404,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS"
UA006009,Y,2017-10-01,2018-09-10,"SOFTWARE DEVELOPER, APPLICATIONS",Y,ASSIGNCORP,HOOVER,AL,NULL,35244,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006010,Y,2017-10-01,2020-08-31,"SOFTWARE DEVELOPER",Y,"TECHRAVES LLC",GREENSBORO,NC,NULL,27401,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006011,Y,2017-11-01,2020-10-31,"ASSISTANT PROFESSOR",Y,"ORAL ROBERTS UNIVERSITY",TULSA,OK,NULL,74171,"POSTSECONDARY TEACHERS, ALL OTHER"
UA006012,Y,2017-10-12,2020-10-11,"SYSTEMS ANALYST SENIOR",Y,"ANTHEM, INC.",RICHMOND,VA,NULL,23230,"COMPUTER SYSTEMS ANALYSTS"
UA006013,N,2018-02-10,2021-02-10,"STAFF ENGINEER, FIRMWARE APPLICATIONS",Y,"KNOWLES ELECTRONICS, LLC","MOUNTAIN VIEW",CA,NULL,94043,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006014,Y,2017-10-16,2020-10-15,"QUALITY ASSURANCE / QUALITY SYSTEMS MANAGER",Y,"QUVA PHARMA, INC.",BLOOMSBURY,NJ,NULL,8804,"INDUSTRIAL PRODUCTION MANAGERS"
UA006015,Y,2017-10-01,2020-09-30,"SENIOR BUSINESS TECHNOLOGY ANALYST",Y,"ZS ASSOCIATES, INC.",PRINCETON,NJ,NULL,8540,"COMPUTER SYSTEMS ANALYSTS"
UA006016,N,2017-11-02,2020-11-02,DEVELOPER,Y,"E-RETAIL MANAGER INC.","NEW YORK",NY,NULL,10001,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006017,Y,2017-10-09,2020-10-08,"ADVISORY ASSOCIATE",Y,"PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","NEW YORK",NY,NULL,10017,"COMPUTER SYSTEMS ANALYSTS"
UA006018,N,2017-10-09,2020-10-09,"BRAND MANAGER, KY EQUITY",Y,"RECKITT BENCKISER LLC",PARSIPPANY,NJ,NULL,7054,"MARKETING MANAGERS"
UA006019,N,2018-03-14,2021-03-14,"ZMS WEB CLIENT ENGINEER",Y,"DASAN ZHONE SOLUTIONS, INC.",OAKLAND,CA,NULL,94621,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006020,N,2017-10-16,2020-10-15,"PROGRAMMER ANALYST",Y,"ACCION LABS US, INC.",PITTSBURGH,PA,NULL,15241,"COMPUTER SYSTEMS ANALYSTS"
UA006021,N,2017-10-09,2020-10-08,"ADVISORY ASSOCIATE",Y,"PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC",PHOENIX,AZ,NULL,85004,"COMPUTER SYSTEMS ANALYSTS"
UA006022,N,2017-10-01,2020-08-14,"SOFTWARE ENGINEER",Y,"QUALIFACTS SYSTEMS, INC.",NASHVILLE,TN,NULL,37238,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006023,Y,2017-10-16,2020-10-15,"SOFTWARE QA ENGINEER",Y,"NUTANIX INC.","SAN JOSE",CA,NULL,95110,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006024,Y,2017-10-05,2020-10-04,"COMPUTER PROGRAMMER/CONFIGURER 2",Y,"ACCENTURE LLP","NORTH GRAFTON",MA,NULL,1536,"COMPUTER PROGRAMMERS"
UA006025,Y,2017-10-04,2020-10-03,"ELECTRONICS ENGINEER - III",Y,"HCL AMERICA, INC.",BURBANK,CA,NULL,91504,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER"
UA006026,N,2017-10-04,2020-10-03,"PROGRAMMER ANALYST - II",Y,"HCL AMERICA, INC.",LIVONIA,MI,NULL,48150,"COMPUTER PROGRAMMERS"
UA006027,Y,2017-10-04,2020-10-03,"PROGRAMMER ANALYST - II",Y,"HCL AMERICA, INC.",PISCATAWAY,NJ,NULL,8854,"COMPUTER PROGRAMMERS"
UA006028,N,2017-10-06,2020-02-13,"SENIOR SECURITY ASSOCIATE-CYBER RISK ADVISORY",Y,"COALFIRE SYSTEMS, INC.",IRVINE,CA,NULL,92614,"INFORMATION SECURITY ANALYSTS"
UA006029,Y,2017-10-16,2020-10-15,"MANAGER - HUMAN RESOURCES PROJECT MANAGER",Y,"JOHN WILEY & SONS INC.",HOBOKEN,NJ,NULL,7030,"MANAGEMENT ANALYSTS"
UA006030,N,2017-10-05,2020-10-04,"ADVISORY SENIOR ASSOCIATE",Y,"PRICEWATERHOUSECOOPERS LLP",MCLEAN,VA,NULL,22102,"COMPUTER SYSTEMS ANALYSTS"
UA006031,Y,2017-09-11,2020-09-10,"TECHNICAL PROJECT MANAGER",Y,"PARAMOUNT SOFTWARE SOLUTIONS","LOS ANGELES",CA,NULL,90066,"COMPUTER OCCUPATIONS, ALL OTHER"
UA006032,Y,2017-11-05,2020-11-05,"SOFTWARE DEVELOPER",Y,"MERIDIAN TECHNOLOGIES, INC.",RICHMOND,VA,NULL,23219,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006033,Y,2018-02-17,2021-02-17,"APPLICATION SUPPORT LEAD",Y,"BRIDGEWATER ASSOCIATES, LP",WESTPORT,CT,NULL,6880,"COMPUTER SYSTEMS ANALYSTS"
UA006034,Y,2017-10-16,2020-10-15,"SR. COMPUTER PROGRAMMER ANALYST",Y,"PERSISTENT SYSTEMS, INC.","SAN FRANCISCO",CA,NULL,94105,"COMPUTER SYSTEMS ANALYSTS"
UA006035,Y,2018-04-01,2021-04-01,"SOCIAL WORKER (HEALTHCARE)",Y,"BUDDHIST TZU CHI FOUNDATION","SAN DIMAS",CA,NULL,91773,"HEALTHCARE SOCIAL WORKERS"
UA006036,Y,2017-10-28,2020-10-27,DEVELOPER,Y,"TATA CONSULTANCY SERVICES LIMITED",COLUMBUS,OH,NULL,43215,"COMPUTER PROGRAMMERS"
UA006037,N,2017-11-01,2019-10-31,"ASSISTANT PROJECT SCIENTIST",Y,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,NULL,94720,"CIVIL ENGINEERS, R&D"
UA006038,Y,2018-01-01,2019-12-31,"POSTDOCTORAL RESEARCH ASSOCIATE",Y,"TEXAS A&M ENGINEERING EXPERIMENT STATION","COLLEGE STATION",TX,NULL,77843,"AEROSPACE ENGINEERS"
UA006039,Y,2018-01-01,2020-12-31,"PROJECT MANAGER",Y,"NIIT TECHNOLOGIES LIMITED",APPLETON,WI,NULL,54919,"COMPUTER AND INFORMATION SYSTEMS MANAGERS"
UA006040,N,2018-02-09,2021-02-09,"ONLINE MARKETING MANAGER",N,"ZLS INTERNATIONAL LLC",HOUSTON,TX,NULL,77099,"MARKETING MANAGERS"
UA006041,Y,2017-10-23,2020-10-22,"MECHANICAL DESIGNER",Y,"MGM TRANSFORMER COMPANY",COMMERCE,CA,NULL,90040,"COMMERCIAL AND INDUSTRIAL DESIGNERS"
UA006042,N,2018-03-21,2019-03-20,"SYSTEM ANALYST",Y,"EXPONENT TECHNOLOGIES, INC.",DALLAS,TX,NULL,75254,"COMPUTER SYSTEMS ANALYSTS"
UA006043,N,2017-10-24,2018-10-23,"ASSISTANT CONSERVATOR OF ASIAN PAINTINGS (CHINESE TRADITION)",Y,"THE CLEVELAND MUSEUM OF ART",CLEVELAND,OH,NULL,44106,"MUSEUM TECHNICIANS AND CONSERVATORS"
UA006044,N,2018-02-03,2021-02-03,"SENIOR SOFTWARE ENGINEER I",Y,"NEW YORK GENOME CENTER, INC.","NEW YORK",NY,NULL,10013,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA006045,N,2017-10-06,2020-10-06,"COMPUTER SYSTEMS ENGINEER 2",Y,"VIRTUSA CORPORATION","JERSEY CITY",NJ,NULL,7310,"COMPUTER OCCUPATIONS, ALL OTHER"
UA006046,N,2017-10-15,2020-10-14,"SENIOR TECHNICAL SPECIALIST",Y,"INTONE NETWORKS INC.","SAN ANTONIO",TX,NULL,78251,"COMPUTER SYSTEMS ANALYSTS"
UA006047,Y,2017-10-02,2020-10-02,"BUSINESS INTELLIGENCE ANALYST",Y,"NUMBERS ONLY, INC.",WILMINGTON,DE,NULL,19897,"COMPUTER OCCUPATIONS, ALL OTHER"
UA006048,Y,2018-03-15,2021-03-14,"DYNAMICS AX SENIOR MANAGER",Y,"HITACHI SOLUTONS AMERICA, LTD.",CERRITOS,CA,NULL,90703,"COMPUTER AND INFORMATION SYSTEMS MANAGERS"
UA006049,Y,2017-10-10,2020-10-10,"SENIOR QUALITY ASSURANCE ENGINEER",Y,"GENERAL ELECTRIC COMPANY",PLEASANTON,CA,NULL,94588,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006050,N,2017-10-09,2019-09-09,"ANIMAL HANDLING MANAGER",Y,"CHRISTENSEN FARMS & FEEDLOTS, INC.",COMFREY,MN,NULL,56019,"ANIMAL SCIENTISTS"
UA006051,Y,2018-03-02,2021-03-01,"SOFTWARE ENGINEER",Y,"GOOGLE INC.","NEW YORK",NY,NULL,10011,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006052,N,2018-03-09,2021-03-08,ANALYST,Y,"TATA CONSULTANCY SERVICES LIMITED",ATLANTA,GA,NULL,30339,"COMPUTER SYSTEMS ANALYSTS"
UA006053,Y,2017-10-16,2020-10-15,"SMTS ASIC/LAYOUT DESIGN ENGINEER",Y,"ADVANCED MICRO DEVICES, INC.",SUNNYVALE,CA,NULL,94088,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER"
UA006054,N,2017-10-04,2020-10-04,"SYSTEMS ANALYST ENGINEER",Y,"DATAXU, INC.",BOSTON,MA,NULL,2210,"COMPUTER SYSTEMS ANALYSTS"
UA006055,N,2017-11-01,2020-11-01,"FINANCE AND ADMINISTRATION MANAGER",Y,"COMERCIALIZADORA PACIFICO LLC","CORAL GABLES",FL,NULL,33134,"FINANCIAL MANAGERS"
UA006056,N,2017-10-23,2020-10-22,"APPLICATION DEVELOPER SENIOR",Y,"STARBUCKS COFFEE COMPANY",SEATTLE,WA,NULL,98134,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006057,N,2017-10-09,2019-10-08,"DIRECTOR, PARTNER SALES",Y,"YEXT, INC.","NEW YORK",NY,NULL,10010,"SALES REPRESENTATIVES, WHOLESALE AND"
UA006058,Y,2018-03-20,2021-03-19,"SENIOR CONSULTANT/PROJECT MANAGER",Y,"HEXAWARE TECHNOLOGIES, INC.",MCLEAN,VA,NULL,22102,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006059,Y,2017-09-29,2020-09-28,"COMPUTER PROGRAMMER",Y,"HEXAWARE TECHNOLOGIES, INC.",MCLEAN,VA,NULL,22102,"COMPUTER PROGRAMMERS"
UA006060,Y,2018-02-02,2021-02-01,"INDUSTRIAL DESIGNER",Y,"L&T TECHNOLOGY SERVICES LIMITED","NEW HOLLAND",PA,NULL,17557,"COMMERCIAL AND INDUSTRIAL DESIGNERS"
UA006061,Y,2017-10-06,2020-10-05,"SENIOR TECHNICAL CONSULTANT",Y,"LARSEN & TOUBRO INFOTECH LIMITED",TAMPA,FL,NULL,33610,"COMPUTER SYSTEMS ANALYSTS"
UA006062,Y,2017-10-29,2020-10-28,"INDUSTRIAL DESIGNER",Y,"L&T TECHNOLOGY SERVICES LIMITED",LAGRANGE,GA,NULL,30240,"COMMERCIAL AND INDUSTRIAL DESIGNERS"
UA006063,Y,2017-11-13,2020-11-13,"HRIM ANALYST",Y,"TAKEDA PHARMACEUTICALS U.S.A., INC.",DEERFIELD,IL,NULL,60015,"COMPUTER SYSTEMS ANALYSTS"
UA006064,Y,2017-09-29,2018-10-25,"SOFTWARE ENGINEER",Y,"V-SOFT CONSULTING GROUP, INC",JASPER,IN,NULL,47456,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006065,N,2017-09-29,2020-09-28,"SOFTWARE ENGINEER",Y,"PEOPLE TECH GROUP INC.",BELLEVUE,WA,NULL,98004,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006066,Y,2017-11-22,2020-11-21,"SENIOR TECHNICAL SERVICES ENGINEER",Y,"MIDREX TECHNOLOGIES, INC.",CHARLOTTE,NC,NULL,27217,"ARCHITECTURAL AND ENGINEERING MANAGERS"
UA006067,Y,2017-10-23,2020-10-22,"APPLICATIONS SUPPORT INTERMEDIATE ANALYST",Y,"CITIBANK, N.A.",IRVING,TX,NULL,75039,"COMPUTER SYSTEMS ANALYSTS"
UA006068,N,2017-10-15,2020-10-14,"SYSTEMS DEVELOPER",Y,"VENDOR DIRECT SOLUTIONS, LLC","LOS ANGELES",CA,NULL,90071,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA006069,Y,2017-09-18,2020-09-18,"COMPUTER SYSTEMS ENGINEER 2",Y,"VIRTUSA CORPORATION","MIDDLEBURG HEIGHTS",OH,NULL,44130,"COMPUTER OCCUPATIONS, ALL OTHER"
UA006070,N,2017-11-18,2019-11-17,"PRINCIPAL ANALYST",Y,"WOOD MACKENZIE, INC.",ANNAPOLIS,MD,NULL,21403,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS"
UA006071,N,2017-12-01,2020-11-30,"QUALITY ASSURANCE MANAGER",Y,"DELSTAR TECHNOLOGIES, INC.",MIDDLETOWN,DE,NULL,19709,"INDUSTRIAL PRODUCTION MANAGERS"
UA006072,N,2017-10-25,2020-10-24,"MECHANICAL ENGINEER",Y,"HARCO MANUFACTURING GROUP, LLC.",MORAINE,OH,NULL,45439,"MECHANICAL ENGINEERS, NON-R&D"
UA006073,N,2017-09-29,2020-09-28,"SOFTWARE ENGINEER",Y,"PEOPLE TECH GROUP INC.",BELLEVUE,WA,NULL,98004,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006074,N,2017-09-29,2020-09-28,"SOFTWARE ENGINEER",Y,"PEOPLE TECH GROUP INC.",BELLEVUE,WA,NULL,98004,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA006075,Y,2017-09-29,2020-09-28,"SOFTWARE ENGINEER",Y,"PEOPLE TECH GROUP INC.",BELLEVUE,WA,NULL,98004,"SOFTWARE DEVELOPERS, APPLICATIONS"
