JobPostSkillSetId,JobId,SkillSetId,SkillLevel
18942,2626,5545,III
18943,11188,1514,II
18944,15971,2981,I
18945,6944,5774,II
18946,5165,490,III
18947,18990,5543,II
18948,16115,2815,I
18949,17078,2248,II
18950,3473,3670,III
18951,19212,4618,II
18952,17840,169,I
18953,15689,321,II
18954,14557,1478,III
18955,17190,1351,II
18956,15684,252,I
18957,18910,4729,II
18958,5015,2247,III
18959,15613,4961,II
18960,12785,4271,I
18961,5965,3868,II
18962,6073,3454,III
18963,1690,2410,II
18964,8321,4999,I
18965,16898,4614,II
18966,6606,3547,III
18967,13270,3848,II
18968,10150,4270,I
18969,20234,1194,II
18970,18781,5087,III
18971,8437,2139,II
18972,11385,3535,I
18973,20435,3664,II
18974,9336,4444,III
18975,1092,2027,II
18976,6298,803,I
18977,12480,5427,II
18978,2452,3559,III
18979,13916,4761,II
18980,19695,5903,I
18981,6007,67,II
18982,11001,2696,III
18983,21655,4000,II
18984,6492,1514,I
18985,18542,2241,II
18986,20381,5651,III
18987,20242,5106,II
18988,636,1639,I
18989,12230,5387,II
18990,1544,4270,III
18991,17925,4329,II
18992,15377,1306,I
18993,16247,1101,II
18994,2920,5890,III
18995,14346,3551,II
18996,21093,5589,I
18997,21345,5144,II
18998,17547,3858,III
18999,18622,4142,II
19000,12271,1124,I
19001,13789,1512,II
19002,4222,1199,III
19003,16071,981,II
19004,14583,3096,I
19005,16623,35,II
19006,4293,4503,III
19007,18426,1970,II
19008,9661,3174,I
19009,5071,1198,II
19010,17882,5362,III
19011,19636,3818,II
19012,9418,4493,I
19013,6724,2172,I
19014,12323,1316,II
19015,9653,175,III
19016,76,4213,II
19017,15861,4160,I
19018,5908,3542,II
19019,7761,3500,III
19020,8309,3728,II
19021,9241,918,I
19022,3956,4033,II
19023,8038,1323,III
19024,5283,5171,II
19025,3294,4312,I
19026,12748,4654,II
19027,7217,3097,III
19028,1768,3949,II
19029,9203,1206,I
19030,13640,1365,II
19031,796,1354,III
19032,4793,4531,II
19033,11191,4340,I
19034,11255,2979,II
19035,5245,2186,III
19036,8200,2686,II
19037,6045,1660,I
19038,7416,3623,II
19039,11230,2486,III
19040,13448,4954,II
19041,20769,2461,I
19042,17933,1865,II
19043,17819,1710,III
19044,6492,4582,II
19045,733,4188,I
19046,12861,1063,II
19047,20279,576,III
19048,6725,5874,II
19049,9402,3044,I
19050,21206,2285,II
19051,13183,1570,III
19052,13510,2188,II
19053,15013,2225,I
19054,16765,3129,II
19055,19209,4283,III
19056,11710,5517,II
19057,14761,2879,I
19058,8555,5924,II
19059,9219,3090,III
19060,20167,5515,II
19061,5005,3023,I
19062,12208,5106,II
19063,7311,3688,III
19064,19585,5516,II
19065,6418,4102,I
19066,15463,1769,II
19067,8860,5203,III
19068,9973,413,II
19069,6540,3381,I
19070,698,815,II
19071,13253,5507,III
19072,9910,3882,II
19073,12698,138,I
19074,21636,5738,II
19075,9405,5403,III
19076,12074,1639,II
19077,18910,5191,I
19078,8956,3502,II
19079,11948,537,III
19080,16868,5113,II
19081,1001,110,I
19082,6942,2805,II
19083,4243,1528,III
19084,12458,5087,II
19085,14432,3708,I
19086,12706,3992,II
19087,6528,3524,III
19088,2828,4361,II
19089,20390,5138,I
19090,12421,4083,II
19091,11546,1284,III
19092,15223,3697,II
19093,5610,2279,I
19094,7580,4561,II
19095,18053,5133,III
19096,13770,5930,II
19097,7456,2756,I
19098,20294,4376,II
19099,13048,4637,III
19100,21171,4705,II
19101,1536,1974,I
19102,2464,4708,II
19103,14514,542,III
19104,17537,5946,II
19105,6117,2857,I
19106,4370,3016,II
19107,14862,1004,III
19108,20661,3958,II
19109,18332,144,I
19110,9133,744,II
19111,6338,4076,III
19112,14241,3704,II
19113,5008,565,I
19114,11211,4868,II
19115,2009,1775,III
19116,3206,986,II
19117,15429,2708,I
19118,3250,3074,II
19119,12494,3248,III
19120,1527,4002,II
19121,16924,2121,I
19122,12149,2485,II
19123,1519,5159,III
19124,6833,5691,II
19125,9088,4368,I
19126,20039,5166,II
19127,9857,4322,III
19128,4958,3621,II
19129,21430,2334,I
19130,6344,4034,II
19131,21027,590,III
19132,16867,3073,II
19133,17736,2991,I
19134,18553,2963,II
19135,19299,2271,III
19136,12034,1074,II
19137,2775,2501,I
19138,7370,3433,II
19139,6318,5942,III
19140,11536,419,II
19141,15884,5451,I
19142,6104,4480,II
19143,20648,3289,III
19144,17018,931,II
19145,17130,2307,I
19146,2382,2152,II
19147,13687,5952,III
19148,2157,2000,II
19149,10227,2049,I
19150,146,204,II
19151,16204,1552,III
19152,7693,2631,II
19153,8736,5475,I
19154,17596,3887,II
19155,12866,2031,III
19156,2079,3781,II
19157,17224,2965,I
19158,9102,4956,II
19159,12608,5180,III
19160,19819,1181,II
19161,10168,4350,I
19162,21104,2290,II
19163,3457,3976,III
19164,11393,3352,II
19165,7801,5930,I
19166,12819,4705,II
19167,15877,4024,III
19168,15449,3196,II
19169,2581,5513,I
19170,13484,2156,II
19171,5953,5742,III
19172,1474,2584,II
19173,7135,3264,I
19174,14007,4577,II
19175,12249,3564,III
19176,4539,2981,II
19177,17677,5070,I
19178,6013,4273,II
19179,4113,4040,III
19180,20094,5849,II
19181,12810,1807,I
19182,1046,4220,II
19183,17474,2301,III
19184,11450,2262,II
19185,16,1740,I
19186,18547,1573,II
19187,11162,2010,III
19188,1905,2224,II
19189,1431,1648,I
19190,20372,3571,II
19191,385,1733,III
19192,1775,5024,II
19193,6896,1842,I
19194,11925,314,II
19195,3232,2240,III
19196,2977,3248,II
19197,19560,2156,I
19198,6845,3182,II
19199,16467,2531,III
19200,6315,1969,II
19201,9358,3501,I
19202,3321,907,II
19203,14140,931,III
19204,2717,5097,II
19205,16952,2338,I
19206,1164,2840,II
19207,17993,5262,III
19208,18262,2136,II
19209,5464,2041,I
19210,4715,4028,II
19211,5988,3499,III
19212,8947,238,II
19213,11413,5923,I
19214,17758,5393,II
19215,17844,131,III
19216,13448,1755,II
19217,1865,5850,I
19218,3473,3435,II
19219,7922,491,III
19220,15533,5295,II
19221,12919,2867,I
19222,21625,1642,II
19223,1246,2991,III
19224,15717,5739,II
19225,4332,3323,I
19226,21177,1591,II
19227,4260,3623,III
19228,11662,692,II
19229,10436,1034,I
19230,5231,4733,II
19231,3656,843,III
19232,3876,3737,II
19233,13753,3251,I
19234,7552,3017,II
19235,4108,2491,III
19236,11637,5503,II
19237,1842,1261,I
19238,8100,3546,II
19239,5250,5944,III
19240,5699,416,II
19241,6312,451,I
19242,4601,2941,II
19243,20947,1762,III
19244,15475,1591,II
19245,16553,5413,I
19246,6360,306,II
19247,4322,3934,III
19248,14550,875,I
19249,14650,3930,II
19250,19417,5132,III
19251,14170,3157,II
19252,4312,4236,I
19253,2673,1846,II
19254,10828,847,III
19255,17525,3910,II
19256,7740,4869,I
19257,14280,4204,II
19258,9769,3397,III
19259,18608,5836,II
19260,10463,2063,I
19261,7869,4033,II
19262,9441,452,III
19263,10553,4544,II
19264,12296,2280,I
19265,10632,1200,II
19266,8737,4217,III
19267,15703,2560,II
19268,18289,1794,I
19269,18703,3083,II
19270,17613,5840,III
19271,18574,3504,II
19272,3165,281,I
19273,12774,2677,II
19274,2149,1137,III
19275,8609,3824,II
19276,4652,1074,I
19277,12755,5159,II
19278,6597,5780,III
19279,13077,5867,II
19280,18384,5133,I
19281,20754,5041,II
19282,9108,2012,III
19283,19703,1911,II
19284,18292,5055,I
19285,3166,3824,II
19286,4262,3518,III
19287,20025,5584,II
19288,5461,1689,I
19289,12780,1439,II
19290,12636,4526,III
19291,13234,4733,II
19292,21322,1046,I
19293,19780,2013,II
19294,13537,3740,III
19295,3403,570,II
19296,13808,256,I
19297,8489,5486,II
19298,17289,1279,III
19299,17904,2190,II
19300,15236,5933,I
19301,10124,1420,II
19302,11008,1366,III
19303,17923,3512,II
19304,5668,3375,I
19305,758,1498,II
19306,15620,298,III
19307,21568,5596,II
19308,10693,4133,I
19309,8125,3156,II
19310,9423,2481,III
19311,562,2408,II
19312,12696,3657,I
19313,12122,568,II
19314,12062,400,III
19315,400,1297,II
19316,18560,612,I
19317,11946,5899,II
19318,8032,922,III
19319,457,1411,II
19320,18135,1408,I
19321,19255,5215,II
19322,7226,4623,III
19323,12234,5230,II
19324,1497,1820,I
19325,15560,3469,II
19326,13048,5941,III
19327,4836,3211,II
19328,13048,1910,I
19329,14574,4901,II
19330,2974,2431,III
19331,19979,5506,II
19332,18727,1805,I
19333,14585,5276,II
19334,19424,2134,III
19335,17151,2240,II
19336,7712,1795,I
19337,5029,5623,II
19338,21333,2720,III
19339,7647,5943,II
19340,3301,2717,I
19341,1404,2977,II
19342,20525,5581,III
19343,9426,1980,II
19344,10921,3352,I
19345,11157,3850,II
19346,3812,483,III
19347,2434,2195,II
19348,10447,5334,I
19349,3133,4585,II
19350,290,1951,III
19351,6503,817,II
19352,17655,4606,I
19353,239,5124,II
19354,8558,5837,III
19355,17818,2833,II
19356,21119,4757,I
19357,2013,2770,II
19358,8702,321,III
19359,11021,3608,II
19360,10884,5161,I
19361,11268,974,II
19362,4565,3399,III
19363,6821,3497,II
19364,6079,610,I
19365,17968,752,II
19366,14102,4711,III
19367,15106,5684,II
19368,17042,4703,I
19369,4338,479,II
19370,8441,1314,III
19371,3302,2496,II
19372,13415,4881,I
19373,3937,1111,II
19374,13100,567,III
19375,8854,384,II
19376,12417,5379,I
19377,6168,1554,II
19378,10393,5780,III
19379,13868,3345,II
19380,5352,5736,I
19381,10676,2124,II
19382,15596,1128,III
19383,9098,3843,II
19384,16730,232,I
19385,4633,1514,II
19386,7115,1859,III
19387,19620,5770,II
19388,7956,331,I
19389,20041,3972,II
19390,1071,4407,III
19391,16857,4343,II
19392,2945,4243,I
19393,10680,3050,II
19394,517,362,III
19395,19627,3535,II
19396,1888,586,I
19397,1410,1498,II
19398,20377,3004,III
19399,14600,3042,II
19400,11205,721,I
19401,16858,5716,I
19402,9290,2606,II
19403,9698,1511,III
19404,1059,2195,II
19405,9002,3844,I
19406,10035,1833,II
19407,697,663,III
19408,12459,5009,II
19409,20627,5096,I
19410,8180,318,II
19411,12510,2015,III
19412,12094,4737,II
19413,10090,5929,I
19414,17967,2860,II
19415,12779,5449,III
19416,3085,902,II
19417,1635,3944,I
19418,21756,5309,II
19419,11240,44,III
19420,3122,1198,II
19421,10423,225,I
19422,7073,5526,II
19423,5221,618,III
19424,19903,2987,II
19425,8750,2132,I
19426,15080,691,II
19427,8424,1750,III
19428,17408,5233,II
19429,159,3475,I
19430,20449,550,II
19431,5337,2480,III
19432,15802,2528,II
19433,15097,3987,I
19434,14264,3234,II
19435,19910,2207,III
19436,1759,3920,II
19437,11158,527,I
19438,6081,3893,II
19439,21322,1366,III
19440,13316,709,II
19441,18419,1237,I
19442,10237,2936,II
19443,12033,1781,III
19444,11508,4092,II
19445,305,3412,I
19446,21354,4818,II
19447,13091,2077,III
19448,4333,5152,II
19449,14236,3712,I
19450,11084,5603,II
19451,5566,2856,III
19452,15395,1196,II
19453,17201,4312,I
19454,12604,3588,II
19455,4079,173,III
19456,7334,2413,II
19457,7020,2136,I
19458,17714,3931,II
19459,7791,4426,III
19460,14788,1386,II
19461,4671,5499,I
19462,11443,2810,II
19463,1992,396,III
19464,19185,5533,II
19465,13425,3449,I
19466,17011,2777,II
19467,14330,5980,III
19468,6302,3132,II
19469,13565,3581,I
19470,6889,5528,II
19471,1021,3281,III
19472,4438,779,II
19473,162,2788,I
19474,4729,4139,II
19475,15486,1842,III
19476,20487,3132,II
19477,11754,687,I
19478,4247,3331,II
19479,3446,5810,III
19480,5522,954,II
19481,5689,755,I
19482,7211,1990,II
19483,16508,2993,III
19484,14516,5018,II
19485,1474,368,I
19486,2997,516,II
19487,20048,3028,III
19488,6951,424,II
19489,19531,2997,I
19490,13267,1314,II
19491,9912,959,III
19492,17752,1664,II
19493,9133,5118,I
19494,9151,2858,II
19495,2190,3055,III
19496,8438,240,II
19497,15525,3061,I
19498,8157,312,II
19499,14973,3484,III
19500,17898,1536,II
19501,4650,5135,I
19502,17767,2442,II
19503,14933,3269,III
19504,88,2555,II
19505,561,3907,I
19506,6841,5482,II
19507,7788,1453,III
19508,17063,4886,II
19509,4057,4686,I
19510,9455,1785,II
19511,17570,1317,III
19512,13376,4810,II
19513,434,5898,I
19514,7484,5328,II
19515,5396,1376,III
19516,3818,1215,II
19517,14422,1794,I
19518,5387,3243,II
19519,5627,5162,III
19520,5158,1693,II
19521,10058,847,I
19522,8557,591,II
19523,18812,1144,III
19524,19848,138,II
19525,14672,748,I
19526,21115,408,II
19527,8169,4168,III
19528,223,1138,II
19529,82,2309,I
19530,9191,2357,II
19531,5269,1532,III
19532,18053,2063,II
19533,10505,3144,I
19534,7931,2850,II
19535,4512,368,III
19536,1985,4020,II
19537,10414,1416,I
19538,16749,2970,II
19539,21009,5281,III
19540,7384,4504,II
19541,11988,5991,I
19542,15764,1750,II
19543,17711,1402,III
19544,18604,3773,II
19545,12426,4687,I
19546,14302,3375,II
19547,352,3471,III
19548,16937,1203,II
19549,7328,99,I
19550,16752,3786,II
19551,14747,3550,III
19552,13092,4867,II
19553,5532,3540,I
19554,7444,1142,II
19555,8251,1865,III
19556,11129,751,II
19557,216,5330,I
19558,330,2007,II
19559,15088,3798,III
19560,15139,4514,II
19561,21553,4547,I
19562,16954,2620,II
19563,16286,3923,III
19564,10324,5537,II
19565,10916,4714,I
19566,1098,569,II
19567,6094,1148,III
19568,18363,1486,II
19569,45,1355,I
19570,8023,1477,II
19571,9440,4969,III
19572,20377,5050,II
19573,2265,2990,I
19574,263,1106,II
19575,21540,1557,III
19576,14203,5846,II
19577,15962,2193,I
19578,19694,4174,II
19579,1312,2807,III
19580,4195,3674,II
19581,10486,1214,I
19582,4398,2298,II
19583,18441,2984,III
19584,6219,578,II
19585,2120,2738,I
19586,3986,4997,II
19587,8572,5015,III
19588,13059,1472,II
19589,17330,1437,I
19590,12513,1808,II
19591,14622,982,III
19592,11125,5850,II
19593,18146,1459,I
19594,20436,1906,II
19595,13843,5527,III
19596,5845,3930,II
19597,1344,702,I
19598,12297,4160,II
19599,20474,5211,III
19600,19958,604,II
19601,20448,2849,I
19602,20211,5002,II
19603,6278,5384,III
19604,5973,2139,II
19605,16998,4355,I
19606,17780,5057,II
19607,17910,4259,III
19608,2712,2604,II
19609,14593,5838,I
19610,135,841,II
19611,3404,5549,III
19612,19772,3691,II
19613,8658,3171,I
19614,10554,4727,II
19615,11878,5380,III
19616,6925,634,II
19617,15463,2347,I
19618,18456,4238,II
19619,14785,944,III
19620,3562,5922,II
19621,18652,3618,I
19622,21372,2521,II
19623,4906,1783,III
19624,12241,5264,II
19625,8786,3877,I
19626,9253,1713,II
19627,12432,2247,III
19628,19728,5145,II
19629,5652,5180,I
19630,4578,815,II
19631,5392,1222,III
19632,18492,2039,II
19633,7542,3093,I
19634,502,1463,II
19635,9756,3819,III
19636,8678,4365,I
19637,16549,2673,II
19638,14805,616,III
19639,15253,2682,II
19640,14354,437,I
19641,3772,2705,II
19642,2795,877,III
19643,14454,4889,II
19644,7846,4044,I
19645,6907,1914,II
19646,1688,2192,III
19647,18232,4786,II
19648,13950,3373,I
19649,21769,4930,II
19650,8610,1237,III
19651,3723,531,II
19652,15098,2615,I
19653,11769,997,II
19654,21283,835,III
19655,935,5081,II
19656,13895,699,I
19657,916,3411,II
19658,4501,2575,III
19659,1010,5640,II
19660,192,261,I
19661,20446,3113,II
19662,11130,4379,III
19663,19811,4537,II
19664,8914,2348,I
19665,506,4219,II
19666,4232,1477,III
19667,21022,491,II
19668,11637,1949,I
19669,14259,2557,II
19670,14034,1675,III
19671,5607,2485,II
19672,15859,4650,I
19673,3385,2105,II
19674,10300,4564,III
19675,19334,4222,II
19676,8644,744,I
19677,5767,4246,II
19678,9057,5516,III
19679,10732,894,II
19680,9064,3350,I
19681,5871,2615,II
19682,7357,2771,III
19683,16397,3587,II
19684,12111,3321,I
19685,9011,3930,II
19686,19830,933,III
19687,21710,2267,II
19688,10378,5907,I
19689,5317,1132,II
19690,14652,509,III
19691,6002,2672,II
19692,7165,3120,I
19693,16270,822,II
19694,19593,940,III
19695,13559,341,II
19696,14700,1156,I
19697,27,5307,II
19698,10835,3213,III
19699,6361,5561,II
19700,16901,4095,I
19701,11026,3027,II
19702,11323,3367,III
19703,20051,2106,II
19704,2566,5302,I
19705,10938,1872,II
19706,21023,3684,III
19707,4615,3790,II
19708,6210,5574,I
19709,3721,5908,II
19710,21696,4189,III
19711,3538,5910,II
19712,11013,119,I
19713,15334,2588,II
19714,21043,2512,III
19715,1376,3727,II
19716,6027,3930,I
19717,19775,4264,II
19718,14102,977,III
19719,883,1016,II
19720,1753,4202,I
19721,9469,1112,II
19722,230,3501,III
19723,10452,1193,II
19724,3090,1133,I
19725,18957,2013,II
19726,1256,894,III
19727,13273,3314,II
19728,11680,4901,I
19729,1444,5329,II
19730,4565,3976,III
19731,15254,2146,II
19732,17746,2353,I
19733,17416,209,II
19734,17718,4103,III
19735,13969,2395,II
19736,13273,645,I
19737,489,5789,II
19738,13161,3026,III
19739,16911,4678,II
19740,4288,1753,I
19741,16140,2491,II
19742,1100,1119,III
19743,12955,1045,II
19744,14193,4319,I
19745,4912,5588,II
19746,19860,4613,III
19747,279,4877,II
19748,12346,4482,I
19749,4488,5293,II
19750,10000,3075,III
19751,15180,2285,II
19752,17793,5052,I
19753,11592,307,II
19754,13719,2621,III
19755,1677,1886,II
19756,18384,4278,I
19757,16659,395,II
19758,10346,2097,III
19759,20644,4813,II
19760,16784,4685,I
19761,7477,5048,II
19762,13719,1384,III
19763,20379,3383,II
19764,9603,1542,I
19765,4833,1076,II
19766,13851,5732,III
19767,12274,3605,II
19768,18678,615,I
19769,19197,3582,II
19770,19863,5335,III
19771,18359,2971,II
19772,19961,1969,I
19773,15951,3583,II
19774,4032,1876,III
19775,18296,2981,II
19776,16412,4195,I
19777,3740,5304,II
19778,14262,3872,III
19779,1675,4078,II
19780,11480,10,I
19781,19639,2763,II
19782,21385,3108,III
19783,12420,97,II
19784,9543,5014,I
19785,19635,74,II
19786,1708,2310,III
19787,984,5326,II
19788,12923,3179,I
19789,14330,2740,I
19790,6316,5140,II
19791,3800,3783,III
19792,17043,2836,II
19793,19672,1536,I
19794,19829,5433,II
19795,46,4237,III
19796,1196,3689,II
19797,1051,3326,I
19798,20439,5484,II
19799,6285,3159,III
19800,20601,3354,II
19801,10592,3731,I
19802,4555,2103,II
19803,13859,496,III
19804,21497,4455,II
19805,15337,186,I
19806,15264,2710,II
19807,5730,4117,III
19808,15691,2835,II
19809,16731,2372,I
19810,20082,551,II
19811,6076,1236,III
19812,6772,824,II
19813,19721,1141,I
19814,7276,981,II
19815,20499,2157,III
19816,16239,1626,II
19817,9218,2140,I
19818,6490,1814,II
19819,14408,5602,III
19820,1691,332,II
19821,298,3912,I
19822,13699,1320,II
19823,8808,5391,III
19824,12292,3246,II
19825,11897,3505,I
19826,13203,4747,II
19827,16051,3691,III
19828,18050,1401,II
19829,15164,1321,I
19830,10776,4971,II
19831,11589,856,III
19832,1631,4842,II
19833,8224,5903,I
19834,19440,5344,II
19835,356,4244,III
19836,17977,3639,II
19837,10182,2927,I
19838,6320,1605,II
19839,17973,3517,III
19840,6381,3306,II
19841,3530,4616,I
19842,4695,4977,II
19843,1259,213,III
19844,20536,1379,II
19845,13799,1011,I
19846,21719,1006,II
19847,4312,452,III
19848,15961,479,II
19849,12886,5480,I
19850,17483,4893,II
19851,4857,374,III
19852,13190,1975,II
19853,5098,575,I
19854,389,2889,II
19855,9184,3546,III
19856,1738,2092,II
19857,901,3108,I
19858,21084,497,II
19859,1748,2056,III
19860,16235,3339,II
19861,4625,2134,I
19862,20648,5393,II
19863,9668,5378,III
19864,4381,3746,II
19865,15248,1946,I
19866,15861,4266,II
19867,3494,4650,III
19868,17479,52,II
19869,724,2887,I
19870,20207,3334,II
19871,15366,5379,III
19872,18277,1458,II
19873,7196,4503,I
19874,17599,5674,II
19875,18480,2225,III
19876,4301,3106,II
19877,2666,4565,I
19878,1041,4519,II
19879,6483,3908,III
19880,15760,4686,II
19881,1958,5281,I
19882,6977,3565,II
19883,4025,5142,III
19884,14178,2258,II
19885,16354,3207,I
19886,1448,4543,II
19887,5315,3166,III
19888,8642,3912,II
19889,18901,5276,I
19890,4394,5063,II
19891,7100,731,III
19892,8972,2409,II
19893,15192,4144,I
19894,8778,3031,II
19895,18377,4228,III
19896,20883,1477,II
19897,2301,4459,I
19898,20199,2095,II
19899,2975,2558,III
19900,987,1991,II
19901,7611,1402,I
19902,14809,3251,II
19903,20234,3985,III
19904,7547,1276,II
19905,19380,1125,I
19906,8417,5182,II
19907,375,5790,III
19908,3879,1732,II
19909,14600,5888,I
19910,304,3594,II
19911,19380,1623,III
19912,14888,5723,II
19913,9855,1462,I
19914,7800,1347,II
19915,15140,3146,III
19916,17299,3012,II
19917,8954,4561,I
19918,5106,3822,II
19919,14537,5419,III
19920,21679,4445,II
19921,4335,2217,I
19922,20218,640,II
19923,4445,3863,III
19924,21188,2658,II
19925,9408,4547,I
19926,16162,3282,II
19927,19555,3798,III
19928,5203,5465,II
19929,12630,167,I
19930,13947,551,II
19931,14058,3073,III
19932,9288,3844,II
19933,10306,72,I
19934,855,4338,II
19935,9324,3682,III
19936,8427,1599,II
19937,835,2172,I
19938,12491,994,II
19939,6874,2258,III
19940,6953,5562,II
19941,6256,746,I
19942,12133,2606,II
19943,3690,3773,III
19944,17079,402,II
19945,11789,1101,I
19946,13559,4955,II
19947,8922,5784,III
19948,18408,2208,II
19949,17623,2952,I
19950,11051,4729,II
19951,3597,1316,III
19952,14554,390,II
19953,1948,2897,I
19954,16129,4584,II
19955,18638,5118,III
19956,21229,4772,II
19957,12547,1481,I
19958,18018,4230,II
19959,5256,5945,III
19960,20554,1833,II
19961,11521,249,I
19962,1932,5494,II
19963,4699,354,III
19964,15477,4720,II
19965,15665,1814,I
19966,2073,2744,II
19967,11410,5682,III
19968,2308,760,II
19969,4819,3261,I
19970,9860,699,II
19971,12592,3031,III
19972,10866,4035,II
19973,16243,1722,I
19974,8575,5928,II
19975,9980,565,III
19976,5233,1733,II
19977,1427,2342,I
